"","Id","gene","SY5Y_exp1_D0","SY5Y_exp1_D2","SY5Y_exp1_D4","SY5Y_exp2_D0","SY5Y_exp2_D4","SY5Y_exp2_D8"
"chr18_29218607_29246335_-","chr18_29218607_29246335","B4GALT6",0,0,0.0470934610470322,0,0,0
"chr18_29426679_29429702_-","chr18_29426679_29429702","TRAPPC8",0,0,0.0470934610470322,0,0,0
"chr18_29487423_29497630_-","chr18_29487423_29497630","TRAPPC8",0,0,0.0470934610470322,0,0,0
"chr18_31206837_31263532_+","chr18_31206837_31263532","ASXL3",0,0,0,0.033979442233572,0,0
"chr18_32917303_32917470_+","chr18_32917303_32917470","ZNF24",0.0406781933480089,0,0,0,0.0401811543233978,0
"chr18_33702015_33706979_-","chr18_33702015_33706979","SLC39A6",0,0,0.0470934610470322,0,0,0
"chr18_42529846_42533305_+","chr18_42529846_42533305","SETBP1",0,0.0978408960269258,0,0.033979442233572,0,0
"chr18_43833663_43843064_+","chr18_43833663_43843064","C18orf25",0,0.0489204480134629,0,0,0,0
"chr18_44470543_44483598_-","chr18_44470543_44483598","PIAS2",0,0,0,0.033979442233572,0,0
"chr18_48189277_48190874_+","chr18_48189277_48190874","MAPK4",0.0610172900220134,0,0,0,0,0
"chr18_48422179_48458730_+","chr18_48422179_48458730","ME2",0.0610172900220134,0,0,0,0,0
"chr18_48702265_48703946_-","chr18_48702265_48703946","MEX3C",0,0,0.0706401915705483,0,0,0
"chr18_51887796_51887956_+","chr18_51887796_51887956","C18orf54",0,0,0.0470934610470322,0,0,0
"chr18_52894836_52895059_-","chr18_52894836_52895059","TCF4",0.0610172900220134,0,0,0,0,0
"chr18_52937062_52946887_-","chr18_52937062_52946887","TCF4",0,0,0.0470934610470322,0,0,0
"chr18_55912659_55919286_+","chr18_55912659_55919286","NEDD4L",0.0610172900220134,0,0.0470934610470322,0,0,0
"chr18_60948120_60948447_-","chr18_60948120_60948447","BCL2",0,0.0489204480134629,0,0,0,0
"chr18_6301902_6312055_-","chr18_6301902_6312055","L3MBTL4",0.0406781933480089,0,0,0,0,0
"chr18_68193301_68245227_+","chr18_68193301_68245227",NA,0.0610172900220134,0,0,0,0,0
"chr18_68193301_68256030_+","chr18_68193301_68256030",NA,0.0813563866960179,0,0.117733652617581,0,0,0
"chr18_8714137_8720494_+","chr18_8714137_8720494","SOGA2",0,0.0733806720201944,0,0,0,0
"chr18_9182380_9239554_+","chr18_9182380_9239554","ANKRD12",0,0,0.0470934610470322,0,0,0
"chr18_9182380_9263886_+","chr18_9182380_9263886","ANKRD12",0.0406781933480089,0,0,0,0,0
"chr19_10274002_10288043_-","chr19_10274002_10288043","DNMT1",0,0.0489204480134629,0,0,0,0
"chr19_11618272_11618373_-","chr19_11618272_11618373","ECSIT",0.0406781933480089,0,0,0,0,0
"chr19_12635610_12639510_-","chr19_12635610_12639510","ZNF564",0,0.0978408960269258,0,0,0,0
"chr19_12637734_12639510_-","chr19_12637734_12639510","CTD-2192J16.20",0.0406781933480089,0,0,0,0,0
"chr19_12907724_12907836_+","chr19_12907724_12907836","CTD-2659N19.10",0.0610172900220134,0,0,0,0,0
"chr19_12989196_12989648_-","chr19_12989196_12989648","DNASE2",0.0406781933480089,0,0,0,0,0
"chr19_13876832_13876979_-","chr19_13876832_13876979","MRI1",0,0,0.0470934610470322,0,0,0
"chr19_19356122_19359691_+","chr19_19356122_19359691","NCAN",0,0,0.0470934610470322,0,0,0
"chr19_24281233_24281354_+","chr19_24281233_24281354","ZNF254",0,0,0.0470934610470322,0,0,0
"chr19_30774979_30787150_+","chr19_30774979_30787150","ZNF536",0.0406781933480089,0,0,0,0,0
"chr19_30934468_30936639_+","chr19_30934468_30936639","ZNF536",0.0610172900220134,0,0,0,0,0
"chr19_31025687_31040421_+","chr19_31025687_31040421","ZNF536",0.0406781933480089,0,0,0,0,0
"chr19_31025754_31040421_+","chr19_31025754_31040421","ZNF536",0.0406781933480089,0,0,0,0,0
"chr19_33406243_33409245_-","chr19_33406243_33409245","CEP89",0.0610172900220134,0,0,0,0,0
"chr19_33608731_33617639_+","chr19_33608731_33617639","GPATCH1",0.0406781933480089,0,0,0,0,0
"chr19_34714242_34714948_-","chr19_34714242_34714948","LSM14A",0.0406781933480089,0,0,0,0,0
"chr19_35175157_35230514_+","chr19_35175157_35230514","ZNF302",0,0,0,0,0.0803623086467956,0
"chr19_37117032_37118448_+","chr19_37117032_37118448","ZNF382",0,0.0489204480134629,0,0,0,0
"chr19_37646767_37678146_-","chr19_37646767_37678146","ZNF585A",0,0.0733806720201944,0,0,0,0
"chr19_3976485_3976647_+","chr19_3976485_3976647","EEF2",0.0406781933480089,0,0,0,0,0
"chr19_4035801_4035921_-","chr19_4035801_4035921","PIAS4",0,0,0,0,0.0401811543233978,0
"chr19_42752986_42753129_-","chr19_42752986_42753129","ERF",0.0406781933480089,0,0,0,0,0
"chr19_42828737_42828963_-","chr19_42828737_42828963","TMEM145",0.0610172900220134,0,0,0,0,0
"chr19_430684_440932_-","chr19_430684_440932","SHC2",0.0610172900220134,0,0,0,0,0
"chr19_47421745_47425613_+","chr19_47421745_47425613","ARHGAP35",0.101695483370022,0.0978408960269258,0.0941869220940644,0,0,0
"chr19_50189383_50189917_-","chr19_50189383_50189917","PRMT1",0,0,0.0470934610470322,0,0,0
"chr19_52722953_52723069_+","chr19_52722953_52723069","PPP2R1A",0,0,0.0470934610470322,0,0,0
"chr19_53384397_53384564_+","chr19_53384397_53384564","ZNF320",0,0,0.0470934610470322,0,0,0
"chr19_55715150_55716960_-","chr19_55715150_55716960","PTPRH",0,0,0.0941869220940644,0,0.0803623086467956,0
"chr19_58199148_58199315_-","chr19_58199148_58199315","ZNF551",0.0406781933480089,0,0,0,0,0
"chr19_58265454_58265621_-","chr19_58265454_58265621","ZNF776",0.0610172900220134,0,0,0,0,0
"chr19_58287911_58291514_+","chr19_58287911_58291514","ZNF586",0,0,0,0.033979442233572,0,0
"chr19_9677012_9679758_-","chr19_9677012_9679758","ZNF121",0.0813563866960179,0,0,0,0,0
"chr1_10292308_10328321_+","chr1_10292308_10328321","KIF1B",0.0406781933480089,0,0,0,0,0
"chr1_108724563_108728576_-","chr1_108724563_108728576","SLC25A24",0.0610172900220134,0,0,0,0,0
"chr1_109325044_109337529_+","chr1_109325044_109337529","STXBP3",0,0,0,0.033979442233572,0,0
"chr1_109456960_109465198_+","chr1_109456960_109465198","GPSM2",0,0.0489204480134629,0,0,0,0
"chr1_109884636_109888500_-","chr1_109884636_109888500","SORT1",0.0406781933480089,0,0,0,0,0
"chr1_110125059_110129504_+","chr1_110125059_110129504","GNAI3",0,0.0489204480134629,0,0,0,0
"chr1_110203787_110233186_+","chr1_110203787_110233186","GSTM4",0.142373676718031,0.146761344040389,0.0706401915705483,0,0,0
"chr1_110598108_110598231_+","chr1_110598108_110598231","RP4-773N10.5",0,0,0,0,0.0401811543233978,0
"chr1_114189108_114201887_+","chr1_114189108_114201887","MAGI3",0.0610172900220134,0,0.0470934610470322,0,0,0
"chr1_115292697_115292798_+","chr1_115292697_115292798","CSDE1",0.0406781933480089,0.0489204480134629,0,0,0.0602717314850967,0
"chr1_118441679_118441823_-","chr1_118441679_118441823","GDAP2",0,0,0,0.033979442233572,0,0
"chr1_14099573_14109326_+","chr1_14099573_14109326","PRDM2",0,0.0978408960269258,0,0,0,0
"chr1_146731491_146739177_+","chr1_146731491_146739177","CHD1L",0,0,0.0470934610470322,0,0,0
"chr1_149931603_149936274_-","chr1_149931603_149936274","OTUD7B",0.0406781933480089,0,0,0,0,0
"chr1_150064031_150082742_+","chr1_150064031_150082742","VPS45",0.0406781933480089,0,0,0,0,0
"chr1_150413399_150418877_+","chr1_150413399_150418877","RPRD2",0.0813563866960179,0.0489204480134629,0,0,0,0
"chr1_151060666_151079698_+","chr1_151060666_151079698","GABPB2",0.0610172900220134,0,0,0,0,0
"chr1_151630711_151634746_+","chr1_151630711_151634746","SNX27",0.0406781933480089,0,0,0,0,0
"chr1_154179502_154179611_+","chr1_154179502_154179611","C1orf43",0,0.0978408960269258,0,0,0,0
"chr1_154552205_154552321_-","chr1_154552205_154552321","CHRNB2",0.0406781933480089,0,0,0,0,0
"chr1_154573894_154574043_-","chr1_154573894_154574043","ADAR",0,0.0733806720201944,0,0,0,0
"chr1_154574286_154574432_+","chr1_154574286_154574432","ADAR",0,0.0733806720201944,0,0,0,0
"chr1_155184845_155205102_-","chr1_155184845_155205102","GBAP1",0.122034580044027,0.244602240067315,0,0.16989721116786,0,0
"chr1_155185354_155205635_-","chr1_155185354_155205635","GBAP1",0.508477416850112,0,0,0,0,0
"chr1_155186175_155206260_-","chr1_155186175_155206260","GBAP1",0,0.415823808114435,0,0,0,0
"chr1_155348072_155349907_-","chr1_155348072_155349907","ASH1L",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr1_155408118_155452240_-","chr1_155408118_155452240","ASH1L",0,0,0,0.033979442233572,0,0
"chr1_155640111_155644887_-","chr1_155640111_155644887","YY1AP1",0,0,0.0470934610470322,0,0,0
"chr1_155764841_155796819_-","chr1_155764841_155796819","GON4L",0,0,0,0.0509691633503581,0,0
"chr1_156641214_156641471_+","chr1_156641214_156641471","NES",0.0610172900220134,0,0,0,0,0
"chr1_156641586_156641726_+","chr1_156641586_156641726","NES",0,0.0489204480134629,0,0,0,0
"chr1_156670403_156670750_+","chr1_156670403_156670750","CRABP2",0,0.122301120033657,0.0706401915705483,0,0,0
"chr1_156670714_156670821_-","chr1_156670714_156670821","CRABP2",0,0,0.0470934610470322,0,0,0
"chr1_160264574_160265609_+","chr1_160264574_160265609","COPA",0,0.0489204480134629,0,0,0,0
"chr1_16247365_16247478_+","chr1_16247365_16247478","SPEN",0,0,0.0470934610470322,0,0,0
"chr1_163045164_163045353_-","chr1_163045164_163045353","RGS4",0.0610172900220134,0,0,0,0,0
"chr1_16459824_16460051_+","chr1_16459824_16460051","EPHA2",0,0,0,0,0.0401811543233978,0
"chr1_169767998_169796340_+","chr1_169767998_169796340","C1orf112",0.0610172900220134,0,0,0,0,0
"chr1_169806068_169819468_+","chr1_169806068_169819468","C1orf112",0,0.0489204480134629,0,0,0,0
"chr1_179955304_179966310_+","chr1_179955304_179966310","CEP350",0.0406781933480089,0,0,0,0,0
"chr1_179955304_179975702_+","chr1_179955304_179975702","CEP350",0.0610172900220134,0.0489204480134629,0.0706401915705483,0,0,0
"chr1_179959642_179966310_+","chr1_179959642_179966310","CEP350",0.0406781933480089,0,0,0,0,0
"chr1_179961197_179966310_+","chr1_179961197_179966310","CEP350",0.0406781933480089,0,0,0,0,0
"chr1_179965688_179966310_+","chr1_179965688_179966310","CEP350",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr1_184559873_184588764_+","chr1_184559873_184588764","C1orf21",0,0,0,0.033979442233572,0,0
"chr1_186287579_186287960_-","chr1_186287579_186287960","TPR",0,0,0,0.033979442233572,0,0
"chr1_186315267_186315374_-","chr1_186315267_186315374","TPR",0,0,0,0,0.0401811543233978,0
"chr1_187272598_187273641_+","chr1_187272598_187273641","RP11-108M21.1",0.0406781933480089,0,0,0,0,0
"chr1_193110980_193121574_+","chr1_193110980_193121574","CDC73",0,0,0,0.033979442233572,0,0
"chr1_196398707_196448368_-","chr1_196398707_196448368","KCNT2",0,0,0.0706401915705483,0,0,0
"chr1_196434423_196461471_-","chr1_196434423_196461471","KCNT2",0,0.0489204480134629,0,0,0,0
"chr1_196448148_196448368_-","chr1_196448148_196448368","KCNT2",0,0.0489204480134629,0,0,0,0
"chr1_196458968_196461471_-","chr1_196458968_196461471","KCNT2",0,0.0489204480134629,0,0,0,0
"chr1_197071519_197071690_+","chr1_197071519_197071690","ASPM",0.0406781933480089,0,0,0,0,0
"chr1_197141290_197161029_-","chr1_197141290_197161029","ZBTB41",0.0406781933480089,0,0,0,0,0
"chr1_19785159_19800086_+","chr1_19785159_19800086","CAPZB",0,0,0.0470934610470322,0,0,0
"chr1_200550329_200561368_-","chr1_200550329_200561368","KIF14",0,0.0489204480134629,0,0,0,0
"chr1_200550329_200567549_-","chr1_200550329_200567549","KIF14",0,0,0.0470934610470322,0,0,0
"chr1_200558345_200562897_-","chr1_200558345_200562897","KIF14",0.0406781933480089,0,0,0,0,0
"chr1_201437146_201437276_-","chr1_201437146_201437276","PHLDA3",0,0,0,0,0.0401811543233978,0
"chr1_201821232_201828122_+","chr1_201821232_201828122","IPO9",0,0.0489204480134629,0,0,0,0
"chr1_201826224_201828122_+","chr1_201826224_201828122","IPO9",0.0610172900220134,0,0,0,0,0
"chr1_20230760_20231480_+","chr1_20230760_20231480","OTUD3",0.0406781933480089,0,0,0,0,0
"chr1_202555421_202555751_+","chr1_202555421_202555751","PPP1R12B",0,0,0.0470934610470322,0,0,0
"chr1_204100557_204100750_-","chr1_204100557_204100750","ETNK2",0,0.0489204480134629,0,0,0,0
"chr1_204210503_204226571_-","chr1_204210503_204226571","PLEKHA6",0,0.0489204480134629,0,0,0,0
"chr1_204210813_204210919_-","chr1_204210813_204210919","PLEKHA6",0,0,0,0.0679588844671441,0,0
"chr1_205685486_205685605_+","chr1_205685486_205685605","NUCKS1",0,0,0.0706401915705483,0,0,0
"chr1_207310573_207310713_+","chr1_207310573_207310713","C4BPA",0,0,0.0470934610470322,0,0,0
"chr1_207930359_207940540_+","chr1_207930359_207940540","CD46",0.0813563866960179,0.0489204480134629,0,0,0,0
"chr1_208266131_208270228_-","chr1_208266131_208270228","PLXNA2",0.0406781933480089,0,0,0,0,0
"chr1_20979179_20979464_-","chr1_20979179_20979464","DDOST",0,0,0.0470934610470322,0,0,0
"chr1_21071237_21107033_-","chr1_21071237_21107033","HP1BP3",0.0610172900220134,0,0,0,0,0
"chr1_21091870_21103243_-","chr1_21091870_21103243","HP1BP3",0,0.0489204480134629,0,0,0.0401811543233978,0
"chr1_211092982_211094309_-","chr1_211092982_211094309","KCNH1",0.142373676718031,0.0489204480134629,0,0,0,0
"chr1_213046020_213068696_+","chr1_213046020_213068696","FLVCR1",0,0,0.0470934610470322,0,0,0
"chr1_213277796_213303232_+","chr1_213277796_213303232","RPS6KC1",0,0.0489204480134629,0,0,0,0
"chr1_213403840_213416001_+","chr1_213403840_213416001","RPS6KC1",0,0,0.0470934610470322,0,0,0
"chr1_214169812_214185058_+","chr1_214169812_214185058","PROX1",0.18305187006604,0.0978408960269258,0,0.101938326700716,0,0
"chr1_214788213_214788371_+","chr1_214788213_214788371","CENPF",0,0,0.0470934610470322,0,0,0
"chr1_216737561_216741440_-","chr1_216737561_216741440","ESRRG",0,0,0.0470934610470322,0,0,0
"chr1_216824315_216850833_-","chr1_216824315_216850833","ESRRG",0,0,0.0470934610470322,0,0,0
"chr1_220275471_220276119_+","chr1_220275471_220276119","IARS2",0.0406781933480089,0,0,0,0,0
"chr1_22027991_22030111_-","chr1_22027991_22030111","USP48",0,0,0,0,0.0401811543233978,0
"chr1_220310151_220312481_+","chr1_220310151_220312481","IARS2",0.0406781933480089,0,0,0,0,0
"chr1_22074631_22084276_-","chr1_22074631_22084276","USP48",0.0610172900220134,0,0,0,0,0
"chr1_224505396_224514166_-","chr1_224505396_224514166","NVL",0,0.0733806720201944,0,0,0,0
"chr1_224599199_224606072_+","chr1_224599199_224606072","WDR26",0,0,0.0470934610470322,0,0,0
"chr1_224603718_224603829_+","chr1_224603718_224603829","WDR26",0,0,0,0.0679588844671441,0,0
"chr1_225140372_225211567_+","chr1_225140372_225211567","DNAH14",0.142373676718031,0.0978408960269258,0.0470934610470322,0.0509691633503581,0.0803623086467956,0
"chr1_225266909_225284941_+","chr1_225266909_225284941","DNAH14",0.0406781933480089,0,0,0,0,0
"chr1_225273412_225284941_+","chr1_225273412_225284941","DNAH14",0,0.0489204480134629,0,0.0509691633503581,0,0
"chr1_225306922_225311316_+","chr1_225306922_225311316","DNAH14",0,0,0.0706401915705483,0,0,0
"chr1_225332099_225373127_+","chr1_225332099_225373127","DNAH14",0,0.0489204480134629,0,0,0,0
"chr1_225339707_225373127_+","chr1_225339707_225373127","DNAH14",0.0610172900220134,0,0,0,0,0
"chr1_225355641_225373127_+","chr1_225355641_225373127","DNAH14",0.0610172900220134,0,0,0,0,0
"chr1_225451899_225477784_+","chr1_225451899_225477784","DNAH14",0,0.0489204480134629,0,0,0,0
"chr1_225600156_225607500_-","chr1_225600156_225607500","LBR",0,0.0489204480134629,0,0,0,0
"chr1_228485385_228485521_-","chr1_228485385_228485521","RP5-1139B12.4",0,0,0,0,0.0401811543233978,0
"chr1_229577253_229577451_+","chr1_229577253_229577451","NUP133",0,0.0489204480134629,0,0,0,0
"chr1_232596633_232607274_-","chr1_232596633_232607274","SIPA1L2",0,0.0489204480134629,0,0,0,0
"chr1_233091303_233092189_+","chr1_233091303_233092189","NTPCR",0.0406781933480089,0,0,0,0,0
"chr1_23356962_23370979_+","chr1_23356962_23370979","KDM1A",0,0,0,0.033979442233572,0,0
"chr1_23395062_23395178_+","chr1_23395062_23395178","KDM1A",0.0813563866960179,0.0733806720201944,0,0.135917768934288,0.0401811543233978,0
"chr1_235577785_235594050_+","chr1_235577785_235594050","TBCE",0,0,0.0470934610470322,0,0,0
"chr1_235600637_235606226_+","chr1_235600637_235606226","TBCE",0,0.0489204480134629,0,0,0,0
"chr1_236142295_236143195_-","chr1_236142295_236143195","NID1",0,0,0.0470934610470322,0,0,0
"chr1_23651994_23652130_-","chr1_23651994_23652130","HNRNPR",0,0,0,0.033979442233572,0,0
"chr1_236966728_237001899_+","chr1_236966728_237001899","MTR",0,0,0.0470934610470322,0,0,0
"chr1_236987419_236988699_+","chr1_236987419_236988699","MTR",0,0.0489204480134629,0,0,0,0
"chr1_237062302_237062409_+","chr1_237062302_237062409","MTR",0,0.0489204480134629,0,0,0,0
"chr1_23793646_23795098_-","chr1_23793646_23795098","ASAP3",0,0,0,0,0.0401811543233978,0
"chr1_239656009_239657951_+","chr1_239656009_239657951","CHRM3",0,0,0.0706401915705483,0,0,0
"chr1_239656009_239709049_+","chr1_239656009_239709049","CHRM3",0,0.0489204480134629,0.0706401915705483,0,0,0
"chr1_240368220_240374535_+","chr1_240368220_240374535","FMN2",0,0.0489204480134629,0,0,0,0
"chr1_242042051_242048809_+","chr1_242042051_242048809","EXO1",0.0406781933480089,0,0.0470934610470322,0,0,0
"chr1_242045218_242048809_+","chr1_242045218_242048809","EXO1",0,0,0.0470934610470322,0,0,0
"chr1_243468015_243493994_+","chr1_243468015_243493994","SDCCAG8",0.0406781933480089,0,0,0,0,0
"chr1_243800913_243859018_-","chr1_243800913_243859018","AKT3",0.0406781933480089,0,0,0,0,0
"chr1_245015990_245016098_-","chr1_245015990_245016098","HNRNPU",0.0406781933480089,0,0,0,0,0
"chr1_245180544_245222760_+","chr1_245180544_245222760","EFCAB2",0,0.0489204480134629,0,0,0,0
"chr1_246350045_246370761_-","chr1_246350045_246370761","U6",0,0.0489204480134629,0,0,0,0
"chr1_246704240_246714604_-","chr1_246704240_246714604","TFB2M",0.0610172900220134,0,0,0,0,0
"chr1_247319708_247323169_-","chr1_247319708_247323169","ZNF124",0.0406781933480089,0,0,0,0,0
"chr1_26026187_26026328_-","chr1_26026187_26026328","MAN1C1",0,0,0.0470934610470322,0,0,0
"chr1_26227978_26228130_-","chr1_26227978_26228130","STMN1",0,0.0489204480134629,0,0.0509691633503581,0,0
"chr1_26227982_26228094_-","chr1_26227982_26228094","STMN1",0.0406781933480089,0.0489204480134629,0,0,0.0803623086467956,0
"chr1_27061197_27061302_+","chr1_27061197_27061302","ARID1A",0,0,0,0.033979442233572,0,0
"chr1_28817463_28819603_+","chr1_28817463_28819603","PHACTR4",0,0.0489204480134629,0,0,0,0
"chr1_28833893_28833993_-","chr1_28833893_28833993","SNHG3",0.162712773392036,0.0978408960269258,0.117733652617581,0.033979442233572,0.0401811543233978,0
"chr1_29474592_29481422_-","chr1_29474592_29481422","SRSF4",0,0.0733806720201944,0,0,0,0
"chr1_31353449_31353602_-","chr1_31353449_31353602","SDC3",0.0610172900220134,0,0,0,0,0
"chr1_32694100_32694210_+","chr1_32694100_32694210","EIF3I",0,0.0733806720201944,0,0,0,0
"chr1_32834087_32841938_-","chr1_32834087_32841938","BSDC1",0,0,0,0,0.0401811543233978,0
"chr1_33736088_33747412_+","chr1_33736088_33747412","ZNF362",0.0406781933480089,0,0,0,0,0
"chr1_35851043_35855699_+","chr1_35851043_35855699","ZMYM4",0,0.0489204480134629,0,0,0,0
"chr1_39900086_39901433_+","chr1_39900086_39901433","MACF1",0,0.0489204480134629,0,0,0,0
"chr1_40869356_40875507_+","chr1_40869356_40875507","SMAP2",0,0,0.0470934610470322,0,0,0
"chr1_42730786_42744455_-","chr1_42730786_42744455","FOXJ3",0.0406781933480089,0.0489204480134629,0,0.0509691633503581,0,0
"chr1_42948334_42964587_+","chr1_42948334_42964587","CCDC30",0.0406781933480089,0,0,0,0,0
"chr1_53351505_53358647_+","chr1_53351505_53358647","ZYG11A",0,0,0.0470934610470322,0,0,0
"chr1_58999621_59004978_-","chr1_58999621_59004978","OMA1",0,0,0.0470934610470322,0,0,0
"chr1_62160369_62166697_-","chr1_62160369_62166697","TM2D1",0.0406781933480089,0,0,0,0,0
"chr1_6281808_6281928_+","chr1_6281808_6281928","ICMT",0,0,0.0470934610470322,0,0,0
"chr1_62907159_62907970_+","chr1_62907159_62907970","USP1",0.101695483370022,0,0,0,0,0
"chr1_62910409_62913182_+","chr1_62910409_62913182","USP1",0,0,0.0470934610470322,0,0,0
"chr1_63052220_63084462_-","chr1_63052220_63084462","DOCK7",0,0,0.0470934610470322,0,0,0
"chr1_63269390_63270926_+","chr1_63269390_63270926","ATG4C",0,0.0733806720201944,0,0,0,0
"chr1_63944435_63955889_-","chr1_63944435_63955889","ITGB3BP",0,0.0489204480134629,0,0,0,0
"chr1_65068489_65107652_+","chr1_65068489_65107652","CACHD1",0.0406781933480089,0,0,0,0,0
"chr1_65095038_65107652_+","chr1_65095038_65107652","CACHD1",0.203390966740045,0.0733806720201944,0,0,0,0
"chr1_67209315_67209420_-","chr1_67209315_67209420","SGIP1",0,0,0.0470934610470322,0,0,0
"chr1_67423742_67428843_+","chr1_67423742_67428843","MIER1",0.0610172900220134,0.0733806720201944,0,0.0509691633503581,0,0
"chr1_76779490_76779684_+","chr1_76779490_76779684","ST6GALNAC3",0,0,0,0.033979442233572,0,0
"chr1_78267016_78272786_+","chr1_78267016_78272786","FAM73A",0,0.0489204480134629,0.0470934610470322,0,0,0
"chr1_78467857_78468040_+","chr1_78467857_78468040","DNAJB4",0.0406781933480089,0,0,0,0,0
"chr1_82302570_82302742_+","chr1_82302570_82302742","LPHN2",0.0406781933480089,0.0733806720201944,0,0,0,0
"chr1_82348739_82372915_+","chr1_82348739_82372915","LPHN2",0.0406781933480089,0,0,0,0,0
"chr1_84376848_84412965_-","chr1_84376848_84412965","TTLL7",0,0,0,0.033979442233572,0,0
"chr1_85121515_85136991_-","chr1_85121515_85136991","SSX2IP",0,0,0,0.033979442233572,0,0
"chr1_8924000_8924125_+","chr1_8924000_8924125","ENO1",0,0.0489204480134629,0,0,0,0
"chr1_89250322_89251896_+","chr1_89250322_89251896","PKN2",0,0,0,0.033979442233572,0,0
"chr1_91403042_91406866_-","chr1_91403042_91406866","ZNF644",0,0,0.0470934610470322,0,0,0
"chr1_91403042_91447927_-","chr1_91403042_91447927","ZNF644",0.0406781933480089,0.0489204480134629,0,0,0,0
"chr1_92554255_92595333_+","chr1_92554255_92595333","BTBD8",0,0.0489204480134629,0,0,0,0
"chr1_92643368_92648152_+","chr1_92643368_92648152","KIAA1107",0.0610172900220134,0,0,0,0,0
"chr1_92772745_92811471_+","chr1_92772745_92811471","RPAP2",0.0610172900220134,0,0,0,0,0
"chr1_93128276_93170301_-","chr1_93128276_93170301","EVI5",0,0,0,0.033979442233572,0,0
"chr1_93676407_93683426_+","chr1_93676407_93683426","CCDC18",0.0406781933480089,0,0,0,0,0
"chr1_93687166_93730458_+","chr1_93687166_93730458","CCDC18",0,0.0489204480134629,0,0,0,0
"chr1_94018055_94018178_+","chr1_94018055_94018178","FNBP1L",0,0,0,0,0.0401811543233978,0
"chr1_97216981_97243502_+","chr1_97216981_97243502","PTBP2",0,0.0489204480134629,0,0,0,0
"chr1_98659570_98659670_+","chr1_98659570_98659670","TCONS_l2_00000436",0,0,0,0.033979442233572,0,0
"chr1_99156631_99167459_+","chr1_99156631_99167459","SNX7",0.0406781933480089,0,0.0706401915705483,0,0,0
"chr20_10393797_10393964_+","chr20_10393797_10393964","MKKS",0.0406781933480089,0,0,0,0,0
"chr20_13550154_13561628_-","chr20_13550154_13561628","TASP1",0,0,0.0470934610470322,0,0,0
"chr20_21306917_21330099_+","chr20_21306917_21330099","XRN2",0.0406781933480089,0,0,0,0,0
"chr20_30382205_30382319_+","chr20_30382205_30382319","TPX2",0.0406781933480089,0,0,0,0,0
"chr20_30897516_30904677_+","chr20_30897516_30904677","KIF3B",0.0406781933480089,0,0,0,0,0
"chr20_32602973_32603089_-","chr20_32602973_32603089","RP5-1125A11.4",0,0,0,0,0.0401811543233978,0
"chr20_32617575_32619410_+","chr20_32617575_32619410","RALY",0.122034580044027,0.122301120033657,0.0706401915705483,0.0509691633503581,0,0
"chr20_33334611_33356389_-","chr20_33334611_33356389","NCOA6",0,0.0489204480134629,0,0,0,0
"chr20_33362768_33362904_-","chr20_33362768_33362904","NCOA6",0.0406781933480089,0,0,0,0,0
"chr20_34388016_34389527_+","chr20_34388016_34389527","PHF20",0,0,0.0470934610470322,0,0,0
"chr20_37144835_37169835_+","chr20_37144835_37169835","RALGAPB",0,0.0489204480134629,0,0,0,0
"chr20_3765615_3765824_-","chr20_3765615_3765824","CENPB",0.0406781933480089,0,0,0,0,0
"chr20_39721112_39729993_+","chr20_39721112_39729993","TOP1",0.142373676718031,0.146761344040389,0.0941869220940644,0,0.0602717314850967,0
"chr20_40043868_40043999_+","chr20_40043868_40043999","CHD6",0,0,0,0.033979442233572,0,0
"chr20_44523475_44523731_-","chr20_44523475_44523731","CTSA",0,0,0.0470934610470322,0,0,0
"chr20_47570201_47570327_+","chr20_47570201_47570327","ARFGEF2",0,0,0,0.033979442233572,0,0
"chr20_49518554_49535318_-","chr20_49518554_49535318","ADNP",0,0,0,0,0.0401811543233978,0
"chr20_49535198_49545362_-","chr20_49535198_49545362","ADNP",0,0,0.0470934610470322,0,0,0
"chr20_49558568_49571822_-","chr20_49558568_49571822","DPM1",0,0.0489204480134629,0,0,0,0
"chr20_51618478_51618586_-","chr20_51618478_51618586","TSHZ2",0,0,0.0470934610470322,0,0,0
"chr20_58342241_58349545_+","chr20_58342241_58349545","PHACTR3",0,0,0,0.033979442233572,0,0
"chr20_60572606_60589763_-","chr20_60572606_60589763","TAF4",0,0.0489204480134629,0,0,0,0
"chr20_60831113_60835181_+","chr20_60831113_60835181","OSBPL2",0.0406781933480089,0,0,0,0,0
"chr20_61565409_61565520_-","chr20_61565409_61565520","DIDO1",0,0,0,0.033979442233572,0,0
"chr21_29584559_29600797_-","chr21_29584559_29600797","TCONS_l2_00017184",0.0406781933480089,0.122301120033657,0,0,0,0
"chr21_30677525_30702014_+","chr21_30677525_30702014","BACH1",0,0,0.0706401915705483,0,0,0
"chr21_33040815_33040946_+","chr21_33040815_33040946","SOD1",0.0813563866960179,0,0.0706401915705483,0,0,0
"chr21_34875801_34906994_-","chr21_34875801_34906994","GART",0.0406781933480089,0,0,0,0,0
"chr21_34897142_34897275_-","chr21_34897142_34897275","GART",0,0.0489204480134629,0,0,0,0
"chr21_40619627_40646398_-","chr21_40619627_40646398","BRWD1",0,0.0489204480134629,0,0,0,0
