"","Id","Gene symbol","FBN","H9_ESC"
"chr9_140669561_140712590_+","chr9_140669561_140712590","EHMT1",0.0117184587779893,0
"chr9_140685300_140712590_+","chr9_140685300_140712590","EHMT1",0.0117184587779893,0
"chr9_140705913_140712590_+","chr9_140705913_140712590","EHMT1",0,0.0123917999147618
"chr9_140807632_140811883_+","chr9_140807632_140811883","CACNA1B",0.0351553763339678,0.0123917999147618
"chr9_140807632_140870471_+","chr9_140807632_140870471","CACNA1B",0,0.0123917999147618
"chr9_140967940_140991063_+","chr9_140967940_140991063","CACNA1B",0.0234369175559785,0
"chr9_14120439_14179779_-","chr9_14120439_14179779","NFIB",0.0234369175559785,0
"chr9_14146688_14155892_-","chr9_14146688_14155892","NFIB",0.0117184587779893,0
"chr9_14146688_14179779_-","chr9_14146688_14179779","NFIB",0.0234369175559785,0
"chr9_14639894_14674383_-","chr9_14639894_14674383","ZDHHC21",0.0703107526679357,0.0123917999147618
"chr9_14639894_14680160_-","chr9_14639894_14680160","ZDHHC21",0.257806093115764,0.0123917999147618
"chr9_14672828_14680160_-","chr9_14672828_14680160","ZDHHC21",0.0117184587779893,0
"chr9_14851282_14851605_-","chr9_14851282_14851605","FREM1",0.0117184587779893,0
"chr9_15210086_15226010_-","chr9_15210086_15226010","TTC39B",0.0117184587779893,0
"chr9_15474007_15490122_-","chr9_15474007_15490122","PSIP1",0.0117184587779893,0
"chr9_15486004_15490122_-","chr9_15486004_15490122","PSIP1",0.0117184587779893,0
"chr9_15563976_15594170_+","chr9_15563976_15594170","CCDC171",0.0117184587779893,0.0123917999147618
"chr9_15657125_15678894_+","chr9_15657125_15678894","CCDC171",0.0117184587779893,0
"chr9_15744271_15784692_+","chr9_15744271_15784692","CCDC171",0.0117184587779893,0
"chr9_15874530_15920420_+","chr9_15874530_15920420","CCDC171",0.0585922938899464,0
"chr9_162432_172172_-","chr9_162432_172172","CBWD1",0.0117184587779893,0
"chr9_16552528_16738483_-","chr9_16552528_16738483","BNC2",0,0.0123917999147618
"chr9_16727795_16738483_-","chr9_16727795_16738483","BNC2",0.0117184587779893,0
"chr9_17226201_17236586_+","chr9_17226201_17236586","CNTLN",0.0117184587779893,0
"chr9_17298188_17342442_+","chr9_17298188_17342442","CNTLN",0,0.0247835998295235
"chr9_17309056_17342442_+","chr9_17309056_17342442","CNTLN",0.0351553763339678,0
"chr9_17309056_17416187_+","chr9_17309056_17416187","CNTLN",0.0234369175559785,0
"chr9_17330630_17342442_+","chr9_17330630_17342442","CNTLN",0.0234369175559785,0.0371753997442853
"chr9_17394532_17395067_+","chr9_17394532_17395067","CNTLN",0.0117184587779893,0
"chr9_17415964_17416187_+","chr9_17415964_17416187","CNTLN",0.0117184587779893,0
"chr9_18681810_18707046_+","chr9_18681810_18707046","ADAMTSL1",0,0.0123917999147618
"chr9_19060086_19096767_-","chr9_19060086_19096767","HAUS6",0,0.0123917999147618
"chr9_19063512_19096767_-","chr9_19063512_19096767","HAUS6",0,0.0123917999147618
"chr9_19070217_19076702_-","chr9_19070217_19076702","HAUS6",0.0117184587779893,0
"chr9_19070217_19096767_-","chr9_19070217_19096767","HAUS6",0.0351553763339678,0.0371753997442853
"chr9_19076600_19096767_-","chr9_19076600_19096767","HAUS6",0,0.0247835998295235
"chr9_19082871_19096767_-","chr9_19082871_19096767","HAUS6",0.0234369175559785,0
"chr9_19276156_19305525_+","chr9_19276156_19305525","DENND4C",0,0.0123917999147618
"chr9_19276156_19369985_+","chr9_19276156_19369985","DENND4C",0.0117184587779893,0
"chr9_19286767_19288663_+","chr9_19286767_19288663","DENND4C",0,0.0123917999147618
"chr9_19286767_19300329_+","chr9_19286767_19300329","DENND4C",0.0351553763339678,0
"chr9_19286767_19305525_+","chr9_19286767_19305525","DENND4C",0.0703107526679357,0
"chr9_19286767_19328160_+","chr9_19286767_19328160","DENND4C",0.0117184587779893,0
"chr9_19288594_19305525_+","chr9_19288594_19305525","DENND4C",0.0351553763339678,0
"chr9_19290702_19300329_+","chr9_19290702_19300329","DENND4C",0.0234369175559785,0
"chr9_19298054_19316837_+","chr9_19298054_19316837","DENND4C",0.0117184587779893,0
"chr9_19331976_19361961_+","chr9_19331976_19361961","DENND4C",0.0117184587779893,0
"chr9_19356970_19360487_+","chr9_19356970_19360487","DENND4C",0.0117184587779893,0
"chr9_19360242_19361961_+","chr9_19360242_19361961","DENND4C",0.0117184587779893,0
"chr9_19361844_19369985_+","chr9_19361844_19369985","DENND4C",0.0234369175559785,0
"chr9_19423860_19435082_+","chr9_19423860_19435082","ACER2",0.0234369175559785,0
"chr9_20448121_20456784_-","chr9_20448121_20456784","MLLT3",0.0351553763339678,0
"chr9_20715321_20720533_+","chr9_20715321_20720533","FOCAD",0.0585922938899464,0
"chr9_20715321_20758190_+","chr9_20715321_20758190","FOCAD",0,0.0123917999147618
"chr9_20715321_20765072_+","chr9_20715321_20765072","FOCAD",0.0117184587779893,0
"chr9_20715321_20781928_+","chr9_20715321_20781928","FOCAD",0.0117184587779893,0
"chr9_20715321_20789607_+","chr9_20715321_20789607","FOCAD",0,0.0123917999147618
"chr9_20715321_20823114_+","chr9_20715321_20823114","FOCAD",0.0117184587779893,0
"chr9_20740235_20770237_+","chr9_20740235_20770237","FOCAD",0.0117184587779893,0
"chr9_20758089_20778767_+","chr9_20758089_20778767","FOCAD",0.0117184587779893,0
"chr9_20758089_20781928_+","chr9_20758089_20781928","FOCAD",0.0117184587779893,0
"chr9_20819795_20823114_+","chr9_20819795_20823114","FOCAD",0.0937476702239142,0.0123917999147618
"chr9_20819795_20874806_+","chr9_20819795_20874806","FOCAD",0.0234369175559785,0
"chr9_20819795_20885229_+","chr9_20819795_20885229","FOCAD",0.0351553763339678,0
"chr9_20819795_20953064_+","chr9_20819795_20953064","FOCAD",0.0351553763339678,0
"chr9_20862577_20885229_+","chr9_20862577_20885229","FOCAD",0.0117184587779893,0
"chr9_20862577_20907241_+","chr9_20862577_20907241","FOCAD",0.0117184587779893,0
"chr9_20881870_20933102_+","chr9_20881870_20933102","FOCAD",0,0.0123917999147618
"chr9_20907149_20916936_+","chr9_20907149_20916936","FOCAD",0.117184587779893,0.0247835998295235
"chr9_20907149_20933102_+","chr9_20907149_20933102","FOCAD",0.0468738351119571,0
"chr9_20907149_20982445_+","chr9_20907149_20982445","FOCAD",0.0117184587779893,0
"chr9_20923659_20933102_+","chr9_20923659_20933102","FOCAD",0.16405842289185,0.0495671996590471
"chr9_21816713_21818201_+","chr9_21816713_21818201","MTAP",0,0.0123917999147618
"chr9_21854630_21859424_+","chr9_21854630_21859424","MTAP",0.0117184587779893,0
"chr9_2536359_2539552_-","chr9_2536359_2539552","FLJ35024",0.0117184587779893,0
"chr9_26861064_26884883_-","chr9_26861064_26884883","CAAP1",0.0117184587779893,0.0247835998295235
"chr9_26861064_26887511_-","chr9_26861064_26887511","CAAP1",0,0.0123917999147618
"chr9_26913877_26935204_-","chr9_26913877_26935204","PLAA",0,0.0123917999147618
"chr9_26919308_26919527_-","chr9_26919308_26919527","PLAA",0.0234369175559785,0
"chr9_26923176_26935204_-","chr9_26923176_26935204","PLAA",0,0.0123917999147618
"chr9_27009018_27029102_+","chr9_27009018_27029102","IFT74",0.0234369175559785,0
"chr9_27009018_27048272_+","chr9_27009018_27048272","IFT74",0.0117184587779893,0
"chr9_27294314_27296736_-","chr9_27294314_27296736","EQTN",0.0117184587779893,0
"chr9_27359032_27455746_-","chr9_27359032_27455746","MOB3B",0.0117184587779893,0
"chr9_27560225_27562474_-","chr9_27560225_27562474","C9orf72",0.0117184587779893,0
"chr9_2807814_2827151_-","chr9_2807814_2827151","KIAA0020",0.0117184587779893,0
"chr9_3248032_3293258_-","chr9_3248032_3293258","RFX3",0.0117184587779893,0
"chr9_3288131_3301620_-","chr9_3288131_3301620","RFX3",0.0117184587779893,0
"chr9_33029883_33030665_+","chr9_33029883_33030665","DNAJA1",0.0234369175559785,0
"chr9_33271150_33278223_+","chr9_33271150_33278223","CHMP5",0.0585922938899464,0
"chr9_3330259_3395596_-","chr9_3330259_3395596","RFX3",0.0585922938899464,0
"chr9_33328579_33344186_+","chr9_33328579_33344186","NFX1",0.0117184587779893,0
"chr9_33351558_33352717_+","chr9_33351558_33352717","NFX1",0.0351553763339678,0
"chr9_33886879_33900269_+","chr9_33886879_33900269","UBE2R2",0.16405842289185,0.0123917999147618
"chr9_33886879_33912096_+","chr9_33886879_33912096","UBE2R2",0.0351553763339678,0
"chr9_33941647_33948585_-","chr9_33941647_33948585","UBAP2",0.0117184587779893,0
"chr9_33941647_33963789_-","chr9_33941647_33963789","UBAP2",0.0117184587779893,0
"chr9_33948372_33948585_-","chr9_33948372_33948585","UBAP2",0.0234369175559785,0.0247835998295235
"chr9_33948372_33953472_-","chr9_33948372_33953472","UBAP2",0.0468738351119571,0
"chr9_33948372_33956144_-","chr9_33948372_33956144","UBAP2",0.0820292114459249,0
"chr9_33953283_33956144_-","chr9_33953283_33956144","UBAP2",0.0234369175559785,0
"chr9_33953283_33960876_-","chr9_33953283_33960876","UBAP2",0.0234369175559785,0
"chr9_33953283_33963789_-","chr9_33953283_33963789","UBAP2",0.386709139673646,0.123917999147618
"chr9_33953283_33973235_-","chr9_33953283_33973235","UBAP2",0.0585922938899464,0.0495671996590471
"chr9_33953283_33996331_-","chr9_33953283_33996331","UBAP2",0.0234369175559785,0.0495671996590471
"chr9_3395472_3490345_-","chr9_3395472_3490345","RFX3",0.0117184587779893,0
"chr9_33956077_33963789_-","chr9_33956077_33963789","UBAP2",0.0937476702239142,0
"chr9_33960824_33963789_-","chr9_33960824_33963789","UBAP2",0.0351553763339678,0
"chr9_33960824_33973235_-","chr9_33960824_33973235","UBAP2",0.140621505335871,0
"chr9_33960824_33989124_-","chr9_33960824_33989124","UBAP2",0,0.0123917999147618
"chr9_33960824_33996331_-","chr9_33960824_33996331","UBAP2",0.0234369175559785,0
"chr9_33971649_33973235_-","chr9_33971649_33973235","UBAP2",0.48045680989756,0.148701598977141
"chr9_33986758_34017187_-","chr9_33986758_34017187","UBAP2",0.0117184587779893,0
"chr9_33996221_33998862_-","chr9_33996221_33998862","UBAP2",0.0117184587779893,0
"chr9_33996221_34017187_-","chr9_33996221_34017187","UBAP2",0.0351553763339678,0.0123917999147618
"chr9_33998785_34017187_-","chr9_33998785_34017187","UBAP2",0.0117184587779893,0
"chr9_34096714_34098515_-","chr9_34096714_34098515","DCAF12",0.0117184587779893,0
"chr9_34220906_34242106_+","chr9_34220906_34242106","UBAP1",0.0351553763339678,0
"chr9_34234214_34242106_+","chr9_34234214_34242106","UBAP1",0.0117184587779893,0
"chr9_34241183_34242106_+","chr9_34241183_34242106","UBAP1",0.0234369175559785,0
"chr9_34269255_34271928_-","chr9_34269255_34271928","KIF24",0,0.0123917999147618
"chr9_34269255_34297112_-","chr9_34269255_34297112","KIF24",0.0117184587779893,0
"chr9_34269255_34311369_-","chr9_34269255_34311369","KIF24",0.0117184587779893,0
"chr9_34286615_34290387_-","chr9_34286615_34290387","KIF24",0.0468738351119571,0.0123917999147618
"chr9_34286615_34297112_-","chr9_34286615_34297112","KIF24",0.0351553763339678,0
"chr9_35060310_35068359_-","chr9_35060310_35068359","VCP",0.0117184587779893,0
"chr9_35228012_35243361_+","chr9_35228012_35243361","UNC13B",0.0351553763339678,0
"chr9_35236466_35259047_+","chr9_35236466_35259047","UNC13B",0.0117184587779893,0
"chr9_35295693_35313986_+","chr9_35295693_35313986","UNC13B",0.199213799225818,0
"chr9_35546427_35548532_+","chr9_35546427_35548532","RUSC2",0.0117184587779893,0
"chr9_35705747_35706108_-","chr9_35705747_35706108","TLN1",0.0117184587779893,0
"chr9_36058824_36060152_+","chr9_36058824_36060152","RECK",0.0234369175559785,0
"chr9_36060116_36066867_+","chr9_36060116_36066867","RECK",0.0117184587779893,0
"chr9_36083362_36112473_+","chr9_36083362_36112473","RECK",0.0117184587779893,0
"chr9_36087691_36087958_+","chr9_36087691_36087958","RECK",0.0117184587779893,0
"chr9_36087691_36102227_+","chr9_36087691_36102227","RECK",0.0117184587779893,0
"chr9_36197548_36199093_+","chr9_36197548_36199093","CLTA",0.0351553763339678,0.0123917999147618
"chr9_36197548_36204176_+","chr9_36197548_36204176","CLTA",0,0.0247835998295235
"chr9_36246028_36246479_-","chr9_36246028_36246479","GNE",0.0117184587779893,0.0123917999147618
"chr9_36246028_36249394_-","chr9_36246028_36249394","GNE",0.0234369175559785,0
"chr9_36351112_36353328_-","chr9_36351112_36353328","RNF38",0.0937476702239142,0
"chr9_36351112_36390613_-","chr9_36351112_36390613","RNF38",0.0117184587779893,0
"chr9_36352739_36353328_-","chr9_36352739_36353328","RNF38",0.187495340447828,0.0123917999147618
"chr9_36352739_36376124_-","chr9_36352739_36376124","RNF38",0.0117184587779893,0
"chr9_36369716_36369929_-","chr9_36369716_36369929","RNF38",0.0117184587779893,0
"chr9_36369716_36372590_-","chr9_36369716_36372590","RNF38",0.0234369175559785,0
"chr9_36369716_36376124_-","chr9_36369716_36376124","RNF38",0.0351553763339678,0
"chr9_36369716_36390613_-","chr9_36369716_36390613","RNF38",0.0703107526679357,0
"chr9_36375931_36376124_-","chr9_36375931_36376124","RNF38",0.0585922938899464,0.0123917999147618
"chr9_36375931_36390613_-","chr9_36375931_36390613","RNF38",0.0117184587779893,0
"chr9_36581641_36589649_+","chr9_36581641_36589649","MELK",0.0234369175559785,0
"chr9_36581641_36599483_+","chr9_36581641_36599483","MELK",0.0117184587779893,0
"chr9_36597219_36607670_+","chr9_36597219_36607670","MELK",0.0117184587779893,0
"chr9_36597219_36633197_+","chr9_36597219_36633197","MELK",0.0117184587779893,0
"chr9_36597219_36643080_+","chr9_36597219_36643080","MELK",0.0585922938899464,0
"chr9_36599391_36607670_+","chr9_36599391_36607670","MELK",0.0117184587779893,0
"chr9_36599391_36643080_+","chr9_36599391_36643080","MELK",0.0117184587779893,0
"chr9_36599391_36651874_+","chr9_36599391_36651874","MELK",0,0.0123917999147618
"chr9_36669307_36674934_+","chr9_36669307_36674934","MELK",0.0117184587779893,0
"chr9_37126309_37126939_+","chr9_37126309_37126939","ZCCHC7",0,0.0123917999147618
"chr9_37126309_37302228_+","chr9_37126309_37302228","ZCCHC7",0.0117184587779893,0
"chr9_37424842_37426651_+","chr9_37424842_37426651","GRHPR",0.304679928227721,0.111526199232856
"chr9_37424842_37432135_+","chr9_37424842_37432135","GRHPR",0.0234369175559785,0
"chr9_37948632_37974834_-","chr9_37948632_37974834","SHB",0.0117184587779893,0
"chr9_38411388_38414200_-","chr9_38411388_38414200","IGFBPL1",0.0234369175559785,0
"chr9_3879427_3932918_-","chr9_3879427_3932918","GLIS3",0.0117184587779893,0
"chr9_39165930_39178357_-","chr9_39165930_39178357","CNTNAP3",0.0234369175559785,0
"chr9_4117768_4118881_-","chr9_4117768_4118881","GLIS3",0.0703107526679357,0.0247835998295235
"chr9_4286038_4286523_-","chr9_4286038_4286523","GLIS3",0.0937476702239142,0.0123917999147618
"chr9_4823548_4827033_+","chr9_4823548_4827033","RCL1",0,0.0247835998295235
"chr9_4823548_4833228_+","chr9_4823548_4833228","RCL1",0.0234369175559785,0.0123917999147618
"chr9_4823548_4841357_+","chr9_4823548_4841357","RCL1",0.0117184587779893,0
"chr9_5689959_5747505_+","chr9_5689959_5747505","KIAA1432",0,0.0123917999147618
"chr9_5797817_5824001_-","chr9_5797817_5824001","ERMP1",0.0117184587779893,0
"chr9_5798806_5801328_-","chr9_5798806_5801328","ERMP1",0.0117184587779893,0
"chr9_5825092_5831028_-","chr9_5825092_5831028","ERMP1",0,0.0123917999147618
"chr9_5924658_5954095_-","chr9_5924658_5954095","KIAA2026",0.0117184587779893,0
"chr9_5968019_5969436_-","chr9_5968019_5969436","KIAA2026",0.0234369175559785,0
"chr9_5968019_5988545_-","chr9_5968019_5988545","KIAA2026",0,0.0123917999147618
"chr9_6420912_6434173_+","chr9_6420912_6434173","UHRF2",0.0234369175559785,0
"chr9_6475391_6477808_+","chr9_6475391_6477808","UHRF2",0.0117184587779893,0
"chr9_6475391_6486925_+","chr9_6475391_6486925","UHRF2",0.0234369175559785,0
"chr9_6477622_6482099_+","chr9_6477622_6482099","UHRF2",0.0117184587779893,0
"chr9_6550803_6592990_-","chr9_6550803_6592990","GLDC",0.0117184587779893,0
"chr9_6792972_6805774_+","chr9_6792972_6805774","KDM4C",0,0.0123917999147618
"chr9_6849507_6893232_+","chr9_6849507_6893232","KDM4C",0.0117184587779893,0.0247835998295235
"chr9_6880012_6893232_+","chr9_6880012_6893232","KDM4C",0.199213799225818,0.161093398891903
"chr9_6984166_7011879_+","chr9_6984166_7011879","KDM4C",0,0.0123917999147618
"chr9_6990416_7011879_+","chr9_6990416_7011879","KDM4C",0.0117184587779893,0
"chr9_7011698_7015929_+","chr9_7011698_7015929","KDM4C",0.0117184587779893,0
"chr9_710804_713464_+","chr9_710804_713464","KANK1",0.0117184587779893,0
"chr9_71661301_71668176_+","chr9_71661301_71668176","FXN",0,0.0123917999147618
"chr9_71661301_71679951_+","chr9_71661301_71679951","FXN",0,0.0123917999147618
"chr9_71986415_72000863_+","chr9_71986415_72000863","FAM189A2",0,0.0123917999147618
"chr9_72338242_72356774_-","chr9_72338242_72356774","PTAR1",0.0234369175559785,0
"chr9_72347055_72356774_-","chr9_72347055_72356774","PTAR1",0,0.0123917999147618
"chr9_72349066_72356774_-","chr9_72349066_72356774","PTAR1",0,0.0123917999147618
"chr9_72755061_72758735_+","chr9_72755061_72758735","MAMDC2",0,0.0123917999147618
"chr9_73225525_73235281_-","chr9_73225525_73235281","TRPM3",0.0117184587779893,0
"chr9_74305008_74313120_-","chr9_74305008_74313120","TMEM2",0.0351553763339678,0
"chr9_74309425_74313120_-","chr9_74309425_74313120","TMEM2",0.0351553763339678,0
"chr9_74319511_74340625_-","chr9_74319511_74340625","TMEM2",0.0117184587779893,0
"chr9_74354979_74355148_-","chr9_74354979_74355148","TMEM2",0.0117184587779893,0
"chr9_74364959_74365301_-","chr9_74364959_74365301","TMEM2",0.0117184587779893,0
"chr9_74481715_74489999_-","chr9_74481715_74489999","ABHD17B",0.0585922938899464,0
"chr9_74484999_74489999_-","chr9_74484999_74489999","ABHD17B",0,0.0247835998295235
"chr9_74489530_74489999_-","chr9_74489530_74489999","ABHD17B",0.0468738351119571,0.0247835998295235
"chr9_74533341_74562028_+","chr9_74533341_74562028","C9orf85",0.0117184587779893,0
"chr9_77611363_77632364_-","chr9_77611363_77632364","C9orf41",0,0.0123917999147618
"chr9_77631184_77632364_-","chr9_77631184_77632364","C9orf41",0.0351553763339678,0
"chr9_78547295_78686814_+","chr9_78547295_78686814","PCSK5",0.0117184587779893,0
"chr9_78682871_78686814_+","chr9_78682871_78686814","PCSK5",0.0234369175559785,0.0247835998295235
"chr9_78682871_78711018_+","chr9_78682871_78711018","PCSK5",0.0351553763339678,0.0247835998295235
"chr9_78682871_78722267_+","chr9_78682871_78722267","PCSK5",0,0.0371753997442853
"chr9_79244108_79251473_-","chr9_79244108_79251473","PRUNE2",0.0468738351119571,0.0371753997442853
"chr9_79825532_79828230_+","chr9_79825532_79828230","VPS13A",0,0.0123917999147618
"chr9_79825532_79888280_+","chr9_79825532_79888280","VPS13A",0.0117184587779893,0
"chr9_79827885_79875140_+","chr9_79827885_79875140","VPS13A",0,0.0123917999147618
"chr9_79829245_79842401_+","chr9_79829245_79842401","VPS13A",0.0820292114459249,0
"chr9_79862175_79898566_+","chr9_79862175_79898566","VPS13A",0,0.0123917999147618
"chr9_79952171_79986065_+","chr9_79952171_79986065","VPS13A",0.0468738351119571,0
"chr9_79996892_80022523_+","chr9_79996892_80022523","VPS13A",0,0.0123917999147618
"chr9_80143985_80144169_-","chr9_80143985_80144169","GNA14",0,0.0123917999147618
"chr9_80409379_80412564_-","chr9_80409379_80412564","GNAQ",0.0703107526679357,0
"chr9_80409379_80537261_-","chr9_80409379_80537261","GNAQ",0.0351553763339678,0
"chr9_80869752_80879232_+","chr9_80869752_80879232","CEP78",0.0117184587779893,0.0123917999147618
"chr9_82227571_82242363_+","chr9_82227571_82242363","TLE4",0.0234369175559785,0
"chr9_82319698_82321814_+","chr9_82319698_82321814","TLE4",0.0117184587779893,0
"chr9_82319698_82324614_+","chr9_82319698_82324614","TLE4",0.0468738351119571,0
"chr9_84230897_84235472_-","chr9_84230897_84235472","TLE1",0,0.0123917999147618
"chr9_84230897_84249216_-","chr9_84230897_84249216","TLE1",0.0117184587779893,0
"chr9_84267099_84268951_-","chr9_84267099_84268951","TLE1",0.222650716781796,0.0247835998295235
"chr9_8484119_8507434_-","chr9_8484119_8507434","PTPRD",0.0117184587779893,0
"chr9_8504261_8528779_-","chr9_8504261_8528779","PTPRD",0.0234369175559785,0
"chr9_8517848_8528779_-","chr9_8517848_8528779","PTPRD",0.0234369175559785,0
"chr9_86278790_86293514_-","chr9_86278790_86293514","UBQLN1",0.0234369175559785,0
"chr9_86279945_86292876_-","chr9_86279945_86292876","UBQLN1",0.0585922938899464,0.0123917999147618
"chr9_86279945_86293514_-","chr9_86279945_86293514","UBQLN1",0.0234369175559785,0
"chr9_86292642_86292876_-","chr9_86292642_86292876","UBQLN1",0.0117184587779893,0
"chr9_86292642_86293514_-","chr9_86292642_86293514","UBQLN1",0.187495340447828,0.0743507994885706
"chr9_86292642_86297981_-","chr9_86292642_86297981","UBQLN1",0.0117184587779893,0.0123917999147618
"chr9_86292642_86301070_-","chr9_86292642_86301070","UBQLN1",0.0820292114459249,0.0371753997442853
"chr9_86293356_86297981_-","chr9_86293356_86297981","UBQLN1",0.0468738351119571,0
"chr9_86293356_86301070_-","chr9_86293356_86301070","UBQLN1",0.49217526867555,0.0619589995738088
"chr9_86294690_86297981_-","chr9_86294690_86297981","UBQLN1",0.0234369175559785,0.0123917999147618
"chr9_86294690_86301070_-","chr9_86294690_86301070","UBQLN1",0.0937476702239142,0
"chr9_86297866_86301070_-","chr9_86297866_86301070","UBQLN1",0.0234369175559785,0.0247835998295235
"chr9_86368173_86383885_-","chr9_86368173_86383885","GKAP1",0,0.0123917999147618
"chr9_86383733_86403593_-","chr9_86383733_86403593","GKAP1",0.0234369175559785,0
"chr9_86395297_86421475_-","chr9_86395297_86421475","GKAP1",0.0117184587779893,0
"chr9_86414100_86421475_-","chr9_86414100_86421475","GKAP1",0.0117184587779893,0
"chr9_86514576_86523567_-","chr9_86514576_86523567","KIF27",0.0117184587779893,0
"chr9_87285292_87339271_+","chr9_87285292_87339271","NTRK2",0.0117184587779893,0
"chr9_87317074_87325706_+","chr9_87317074_87325706","NTRK2",0.0703107526679357,0
"chr9_87356807_87367000_+","chr9_87356807_87367000","NTRK2",0.187495340447828,0
"chr9_88190230_88211364_-","chr9_88190230_88211364","AGTPBP1",0.105466129001903,0.0123917999147618
"chr9_88190230_88248289_-","chr9_88190230_88248289","AGTPBP1",0.175776881669839,0
"chr9_88190230_88261333_-","chr9_88190230_88261333","AGTPBP1",0.0820292114459249,0
"chr9_88190230_88272558_-","chr9_88190230_88272558","AGTPBP1",0.0234369175559785,0
"chr9_88190230_88327481_-","chr9_88190230_88327481","AGTPBP1",0.0117184587779893,0
"chr9_88200378_88211364_-","chr9_88200378_88211364","AGTPBP1",0.0351553763339678,0
"chr9_88200378_88248289_-","chr9_88200378_88248289","AGTPBP1",0.117184587779893,0.0123917999147618
"chr9_88201746_88236200_-","chr9_88201746_88236200","AGTPBP1",0.0117184587779893,0
"chr9_88211277_88248289_-","chr9_88211277_88248289","AGTPBP1",0.187495340447828,0.0123917999147618
"chr9_88211277_88261333_-","chr9_88211277_88261333","AGTPBP1",0.0117184587779893,0
"chr9_88233898_88248289_-","chr9_88233898_88248289","AGTPBP1",0.140621505335871,0.0743507994885706
"chr9_88233898_88270235_-","chr9_88233898_88270235","AGTPBP1",0.0117184587779893,0
"chr9_88233898_88272558_-","chr9_88233898_88272558","AGTPBP1",0.0117184587779893,0
"chr9_88257742_88261333_-","chr9_88257742_88261333","AGTPBP1",0.0234369175559785,0.0495671996590471
"chr9_88257742_88272558_-","chr9_88257742_88272558","AGTPBP1",0,0.0123917999147618
"chr9_88257742_88287596_-","chr9_88257742_88287596","AGTPBP1",0.0117184587779893,0
"chr9_88257742_88327481_-","chr9_88257742_88327481","AGTPBP1",0,0.0123917999147618
"chr9_88284400_88296250_-","chr9_88284400_88296250","AGTPBP1",0.0117184587779893,0
"chr9_88284400_88307728_-","chr9_88284400_88307728","AGTPBP1",0.0117184587779893,0
"chr9_88284400_88327481_-","chr9_88284400_88327481","AGTPBP1",0.0351553763339678,0.0247835998295235
"chr9_88292351_88296250_-","chr9_88292351_88296250","AGTPBP1",0.0117184587779893,0
"chr9_88307604_88327481_-","chr9_88307604_88327481","AGTPBP1",0.0703107526679357,0
"chr9_88430794_88444521_+","chr9_88430794_88444521","LOC389765",0,0.0123917999147618
"chr9_88437795_88444521_+","chr9_88437795_88444521","LOC389765",0.0117184587779893,0
"chr9_88437795_88455764_+","chr9_88437795_88455764","LOC389765",0,0.0123917999147618
"chr9_88573387_88577095_+","chr9_88573387_88577095","NAA35",0,0.0123917999147618
"chr9_88574708_88611492_+","chr9_88574708_88611492","NAA35",0.0234369175559785,0
"chr9_88627961_88633736_+","chr9_88627961_88633736","NAA35",0.0117184587779893,0
"chr9_88648197_88655783_-","chr9_88648197_88655783","GOLM1",0.0117184587779893,0
"chr9_88648197_88661487_-","chr9_88648197_88661487","GOLM1",0.140621505335871,0
"chr9_88655654_88667506_-","chr9_88655654_88667506","GOLM1",0,0.0495671996590471
"chr9_88920107_88924932_-","chr9_88920107_88924932","ZCCHC6",0,0.0247835998295235
"chr9_90252858_90301654_+","chr9_90252858_90301654","DAPK1",0.0117184587779893,0
"chr9_90283512_90301654_+","chr9_90283512_90301654","DAPK1",0.0117184587779893,0
"chr9_90313571_90315152_+","chr9_90313571_90315152","DAPK1",0.0468738351119571,0
"chr9_91652908_91667078_-","chr9_91652908_91667078","SHC3",0.0117184587779893,0
"chr9_91660661_91661909_-","chr9_91660661_91661909","SHC3",0.0117184587779893,0
"chr9_91680444_91692818_-","chr9_91680444_91692818","SHC3",0.0117184587779893,0
"chr9_91940342_91943801_+","chr9_91940342_91943801","SECISBP2",0.0117184587779893,0
"chr9_91940463_91965767_+","chr9_91940463_91965767","SECISBP2",0,0.0123917999147618
"chr9_91943575_91943801_+","chr9_91943575_91943801","SECISBP2",0.0351553763339678,0
"chr9_95018962_95032265_-","chr9_95018962_95032265","IARS",0.0234369175559785,0.0371753997442853
"chr9_95030456_95032265_-","chr9_95030456_95032265","IARS",0,0.0495671996590471
"chr9_95396668_95410430_-","chr9_95396668_95410430","IPPK",0.0117184587779893,0
"chr9_95618093_95618600_-","chr9_95618093_95618600","ZNF484",0.0351553763339678,0
"chr9_96233423_96238620_+","chr9_96233423_96238620","FAM120A",0.128903046557882,0
"chr9_96233423_96261168_+","chr9_96233423_96261168","FAM120A",0.31639838700571,0.0867425994033324
"chr9_96233423_96278551_+","chr9_96233423_96278551","FAM120A",0.0117184587779893,0
"chr9_96233423_96294611_+","chr9_96233423_96294611","FAM120A",0.0117184587779893,0
"chr9_96238538_96261168_+","chr9_96238538_96261168","FAM120A",0,0.0123917999147618
"chr9_96277949_96278551_+","chr9_96277949_96278551","FAM120A",0,0.0371753997442853
"chr9_96289437_96312973_+","chr9_96289437_96312973","FAM120A",0,0.0123917999147618
"chr9_97041040_97055351_+","chr9_97041040_97055351","ZNF169",0,0.0247835998295235
"chr9_97054623_97055351_+","chr9_97054623_97055351","ZNF169",0.0234369175559785,0
"chr9_97535284_97563284_+","chr9_97535284_97563284","C9orf3",0.0234369175559785,0
