"","Id","Gene","SRR5817025_2242-1_Hepa_Day_96","SRR5817026_2242-1_Hepa_Day_102","SRR5817027_2242-1_Hepa_Day_120","SRR5817028_2242-1_Hepa_Day_137","SRR5817029_2242-1_Hepa_Day_172","SRR5817030_2242-1_Hepa_Day_193","SRR5817031_2242-1_Hepa_Day_224","SRR5817032_2242-1_Hepa_Day_295","SRR5817033_2242-1_Hepa_Day_377","SRR5817034_2242-1_Hepa_Day_450","SRR5817035_2242-1_Hepa_Day_495","SRR5817036_8858-1_Hepa_Day_180","SRR5817037_8858-3_Hepa_Day_100","SRR5817038_8858-3_Hepa_Day_130","SRR5817039_8858-1_Thy1_Day_82","SRR5817040_8858-1_Thy1_Day_93","SRR5817041_8858-1_Thy1_Day_100","SRR5817042_8858-1_Thy1_Day_450","SRR5817043_2242-1_Thy1_Day_100","SRR5817044_2242-1_Thy1_Day_160","SRR5817045_2242-1_Thy1_Day_160b","SRR5817046_2242-1_Thy1_Day_250"
"chr7_33388680_33427756_-","chr7_33388680_33427756","not_annotated",0,0.0460854999394206,0.0886977401341415,0,0,0.0788955008578308,0,0.135196695306059,0.176199422506393,0,0.167366691802354,0.0857482653018744,0,0,0.269997106171016,0,0,0.0301490390611855,0.0944049134358866,0.335287669276266,0.276437626932863,0.205294440985803
"chr7_33397467_33476412_-","chr7_33397467_33476412","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0.0428741326509372,0,0,0.107998842468406,0,0,0,0,0,0,0
"chr7_33407379_33427756_-","chr7_33407379_33427756","not_annotated",0,0.0460854999394206,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_33644477_33682530_+","chr7_33644477_33682530","BBS9",0,0,0.0177395480268283,0,0,0,0,0.0225327825510098,0,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0,0
"chr7_35029496_35058208_-","chr7_35029496_35058208","DPY19L1",0,0,0,0,0,0,0.0599352525460271,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0,0,0,0
"chr7_35180645_35204571_-","chr7_35180645_35204571","DPY19L2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14160737015383,0.167643834638133,0,0
"chr7_35677960_35709938_-","chr7_35677960_35709938","HERPUD2",0,0.0691282499091309,0.0532186440804849,0,0,0.0262985002859436,0,0,0.0293665704177321,0,0.0278944486337257,0,0,0,0,0.168066760823268,0,0,0,0,0,0
"chr7_35677960_35712888_+","chr7_35677960_35712888","not_annotated",0.0212926195734961,0.0691282499091309,0.0177395480268283,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0.0301490390611855,0,0,0.0307152918814293,0
"chr7_35707044_35712888_-","chr7_35707044_35712888","HERPUD2",0,0.0230427499697103,0.709581921073132,0,0.0222228735993395,0,0,0,0,0,0,0.0428741326509372,0.297506110403625,0,0,0,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr7_3658712_3681737_+","chr7_3658712_3681737","SDK1",0,0,0,0,0,0.0262985002859436,0.0299676262730135,0.0225327825510098,0,0,0,0,0.148753055201813,0,0.0539994212342032,0,0,0.0301490390611855,0.0944049134358866,0,0,0
"chr7_39996203_40041630_+","chr7_39996203_40041630","CDK13",0,0.0691282499091309,0.141916384214626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102647220492902
"chr7_40027198_40027857_+","chr7_40027198_40027857","CDK13",0.0425852391469921,0.0230427499697103,0.0177395480268283,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0.335287669276266,0.0614305837628585,0
"chr7_40027198_40037263_+","chr7_40027198_40037263","CDK13",0,0,0.0177395480268283,0,0,0,0.0299676262730135,0,0,0,0,0,0.148753055201813,0,0,0.028011126803878,0,0,0,0.167643834638133,0.0614305837628585,0
"chr7_40027198_40041630_+","chr7_40027198_40041630","CDK13",0.149048337014472,0.391726749485075,0.709581921073132,0.192119120002213,0.511126092784809,0.315582003431323,0.0599352525460271,0.157729477857068,0.176199422506393,0.188882614838033,0.278944486337257,0.214370663254686,0.148753055201813,0,1.02598900344986,0.168066760823268,0,0.150745195305927,0.0472024567179433,0.670575338552533,0.337868210695722,0
"chr7_40027198_40087476_+","chr7_40027198_40087476","CDK13",0.0212926195734961,0.0230427499697103,0,0,0.0666686207980185,0,0,0.0450655651020195,0,0,0,0.0428741326509372,0,0,0,0,0,0.0301490390611855,0,0,0.0921458756442878,0
"chr7_40027198_40102699_-","chr7_40027198_40102699","not_annotated",0,0.115213749848552,0.390270056590223,0,0,0.0262985002859436,0.149838131365068,0.0225327825510098,0.0293665704177321,0,0,0,0.148753055201813,0,0,0,0,0.150745195305927,0.0944049134358866,0,0.0307152918814293,0
"chr7_40027198_40118450_-","chr7_40027198_40118450","not_annotated",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0,0
"chr7_40027198_40127930_+","chr7_40027198_40127930","CDK13",0,0.0460854999394206,0,0.0823367657152342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_42063067_42088295_+","chr7_42063067_42088295","not_annotated",0.574900728484393,1.26735124833407,0.230614124348768,0.274455885717447,0.0666686207980185,1.42011901544095,1.01889929328246,0.675983476530293,0.352398845012785,0.472206537095082,0.529994524040789,0.30011892855656,0.59501222080725,0,0.107998842468406,0.224089014431024,0.658159732734496,0.0301490390611855,0.42482211046149,0.335287669276266,0.122861167525717,0.821177763943214
"chr7_42079637_42088295_-","chr7_42079637_42088295","GLI3",0.468437630616913,0.668239749121599,0.248353672375596,0.329347062860937,0.088891494397358,0.499671505432928,0.359611515276162,0.495721216122215,0.293665704177321,0.0944413074190163,0.418416729505886,0.0857482653018744,0,2.04763155008894,0,0.14005563401939,0,0,0.377619653743547,0.167643834638133,0.0614305837628585,0
"chr7_42079637_42262894_-","chr7_42079637_42262894","GLI3",0.0212926195734961,0.115213749848552,0.0354790960536566,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_43490427_43532779_+","chr7_43490427_43532779","HECW1",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301490390611855,0.14160737015383,0,0,0
"chr7_44923966_44924270_-","chr7_44923966_44924270","PURB",0,0.0691282499091309,0,0,0,0.0262985002859436,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0,0
"chr7_45776386_45798773_-","chr7_45776386_45798773","SEPT7P2",0,0,0,0.0274455885717447,0,0.105194001143774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335287669276266,0.0614305837628585,0
"chr7_45784596_45791245_-","chr7_45784596_45791245","SEPT7P2",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0,0,0,0
"chr7_5778907_5781446_+","chr7_5778907_5781446","not_annotated",0,0,0,0,0,0,0,0,0.0587331408354642,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0,0
"chr7_6062418_6064432_+","chr7_6062418_6064432","AIMP2",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0.150745195305927,0,0.167643834638133,0.0307152918814293,0
"chr7_6150756_6155154_-","chr7_6150756_6155154","not_annotated",0,0.0460854999394206,0.0354790960536566,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr7_6187370_6190137_-","chr7_6187370_6190137","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0.0857482653018744,0,0,0,0,0,0,0,0,0,0
"chr7_6187370_6194826_+","chr7_6187370_6194826","USP42",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr7_65592691_65599361_-","chr7_65592691_65599361","RP5-1132H15.1",0,0.0230427499697103,0.159655932241455,0,0,0,0.0299676262730135,0,0,0,0,0.0428741326509372,0.297506110403625,0,0,0.028011126803878,0,0.0602980781223709,0.0472024567179433,0,0.337868210695722,0
"chr7_65705312_65706257_-","chr7_65705312_65706257","not_annotated",0,0,0,0,0,0,0,0,0.0587331408354642,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.0614305837628585,0.102647220492902
"chr7_65705312_65713633_+","chr7_65705312_65713633","TPST1",0,0,0.0709581921073132,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0,0
"chr7_65705312_65751696_+","chr7_65705312_65751696","TPST1",0.0212926195734961,0.0691282499091309,0,0,0,0,0,0.0225327825510098,0.0293665704177321,0.0944413074190163,0.0278944486337257,0.0428741326509372,0,0,0,0,0,0.0301490390611855,0.188809826871773,0.335287669276266,0.0307152918814293,0
"chr7_65751498_65751696_-","chr7_65751498_65751696","not_annotated",0,0,0.0886977401341415,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_66262361_66270383_-","chr7_66262361_66270383","not_annotated",0,0.0230427499697103,0.0177395480268283,0,0,0,0,0.0225327825510098,0,0,0.0557888972674514,0,0,0,0,0,0,0.0301490390611855,0.0472024567179433,0,0,0
"chr7_66456124_66459328_-","chr7_66456124_66459328","SBDS",0,0.0921709998788412,0.0177395480268283,0,0.0222228735993395,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.0307152918814293,0
"chr7_66458204_66459328_-","chr7_66458204_66459328","SBDS",0,0.0230427499697103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr7_6838756_6861995_-","chr7_6838756_6861995","CCZ1B",0,0,0,0,0,0,0,0.0450655651020195,0,0,0,0,0,0,0.0539994212342032,0,0,0.120596156244742,0,0,0.0614305837628585,0
"chr7_6838756_6862991_-","chr7_6838756_6862991","CCZ1B",0.0212926195734961,0,0,0,0,0,0,0,0,0,0.0557888972674514,0,0,0,0,0,0,0.0904471171835564,0,0,0.0614305837628585,0.410588881971607
"chr7_6840579_6861995_-","chr7_6840579_6861995","CCZ1B",0.0425852391469921,0.0460854999394206,0,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0.0539994212342032,0,0,0,0.14160737015383,0,0,0
"chr7_6840579_6862991_+","chr7_6840579_6862991","not_annotated",0.0425852391469921,0.0230427499697103,0,0,0.0222228735993395,0.0262985002859436,0.0299676262730135,0.0675983476530293,0.0587331408354642,0,0.167366691802354,0,0,0,0,0,0,0,0.0472024567179433,0.335287669276266,0.0614305837628585,0
"chr7_6844569_6861995_-","chr7_6844569_6861995","CCZ1B",0.0212926195734961,0,0,0,0,0,0,0.0450655651020195,0.0293665704177321,0,0.0557888972674514,0,0,0,0,0,0,0,0,0,0,0
"chr7_6844569_6862991_-","chr7_6844569_6862991","CCZ1B",0,0,0,0,0,0,0,0.0901311302040391,0,0,0,0,0.148753055201813,0,0,0,0,0,0.0472024567179433,0,0.0307152918814293,0
"chr7_6851583_6863797_-","chr7_6851583_6863797","CCZ1B",0,0,0,0,0,0,0.0599352525460271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr7_6852607_6861995_-","chr7_6852607_6861995","CCZ1B",0.0212926195734961,0,0.0177395480268283,0.0548911771434895,0,0,0,0.0450655651020195,0,0,0,0,0.148753055201813,0,0,0,0,0,0.0472024567179433,0,0,0.102647220492902
"chr7_6852607_6862991_-","chr7_6852607_6862991","CCZ1B",0,0,0,0,0,0.0525970005718872,0,0,0,0,0,0.0857482653018744,0,0,0.0539994212342032,0,0,0,0,0,0,0
"chr7_6854395_6862991_-","chr7_6854395_6862991","CCZ1B",0,0.0230427499697103,0.0177395480268283,0,0.0222228735993395,0,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr7_6854395_6864368_-","chr7_6854395_6864368","CCZ1B",0,0,0.0354790960536566,0,0,0,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_69364272_69364484_+","chr7_69364272_69364484","AUTS2",0,0,0.478967796724364,0,0,0,0,0.0450655651020195,0,0,0.0278944486337257,0,0,0,0.16199826370261,0.168066760823268,0,0,0.0472024567179433,0,0.0921458756442878,0
"chr7_70227856_70231320_+","chr7_70227856_70231320","AUTS2",0.0425852391469921,0.0460854999394206,0.0354790960536566,0,0,0,0,0,0,0,0,0.128622397952812,0,0,0,0,0,0,0,0,0,0
"chr7_70227856_70231341_-","chr7_70227856_70231341","not_annotated",0,0.0460854999394206,0.141916384214626,0,0.0222228735993395,0,0,0,0,0,0,0.342993061207498,0,0,0,0,0,0,0,0,0,0
"chr7_70227856_70236630_-","chr7_70227856_70236630","not_annotated",0.10646309786748,0.253470249666813,0.585405084885334,0.137227942858724,0,0,0,0,0,0,0.0278944486337257,0.257244795905623,0,0,0,0.364144648450415,0,0,0.377619653743547,0,0,0.102647220492902
"chr7_70227856_70242160_-","chr7_70227856_70242160","not_annotated",0.0851704782939842,0.0460854999394206,0.195135028295111,0,0,0,0.0599352525460271,0.0901311302040391,0,0,0,0.128622397952812,0,0,0.0539994212342032,0.0560222536077561,0,0,0.0944049134358866,0,0.0307152918814293,0
"chr7_72301272_72302378_+","chr7_72301272_72302378","SBDSP1",0,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr7_72662610_72680625_+","chr7_72662610_72680625","not_annotated",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr7_7273934_7283381_-","chr7_7273934_7283381","not_annotated",0,0,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0,0
"chr7_72873866_72884813_+","chr7_72873866_72884813","not_annotated",0.0212926195734961,0,0.283832768429253,0.0823367657152342,0.133337241596037,0.0262985002859436,0,0,0.0293665704177321,0,0.0278944486337257,0,0,0,0,0.028011126803878,0,0,0,0.167643834638133,0.0921458756442878,0
"chr7_72877252_72884813_+","chr7_72877252_72884813","not_annotated",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0.0857482653018744,0,0,0,0,0,0.0602980781223709,0,0,0.0307152918814293,0
"chr7_72884675_72907251_-","chr7_72884675_72907251","BAZ1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167643834638133,0.0614305837628585,0
"chr7_72984197_72984626_+","chr7_72984197_72984626","not_annotated",0,0.0691282499091309,0,0,0,0,0,0.0450655651020195,0,0,0,0,0,0,0,0,0,0,0,0,0.0307152918814293,0
"chr7_75957812_75958024_+","chr7_75957812_75958024","not_annotated",0,0,0,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0,0.0560222536077561,0,0,0,0,0,0
"chr7_76866264_76891624_+","chr7_76866264_76891624","CCDC146",0,0,0,0,0.133337241596037,0.0262985002859436,0,0,0,0,0.0836833459011772,0,0,0,0,0,0,0,0,0,0,0
"chr7_76883823_76891624_-","chr7_76883823_76891624","AC073635.5",0,0,0,0.0823367657152342,0,0,0.0299676262730135,0,0,0,0,0,0,0,0.0539994212342032,0,0,0,0,0.335287669276266,0.0307152918814293,0
"chr7_76903799_76909970_-","chr7_76903799_76909970","not_annotated",0.0212926195734961,0.0230427499697103,0,0,0,0,0,0.0225327825510098,0.0587331408354642,0,0,0,0,0,0,0,0,0.0301490390611855,0,0,0.0307152918814293,0
"chr7_77236552_77256992_+","chr7_77236552_77256992","PTPN12",0.0212926195734961,0.0691282499091309,0.0354790960536566,0,0,0.0262985002859436,0,0.0225327825510098,0.0587331408354642,0,0.0836833459011772,0,0.148753055201813,0,0.0539994212342032,0.112044507215512,0,0.0904471171835564,0.0472024567179433,0,0.522159961984297,0.102647220492902
"chr7_77236552_77261742_+","chr7_77236552_77261742","PTPN12",0.127755717440976,0.0230427499697103,0.230614124348768,0.0274455885717447,0.088891494397358,0.0525970005718872,0.0599352525460271,0.0225327825510098,0.0293665704177321,0,0.0836833459011772,0.0428741326509372,0.148753055201813,0,0.0539994212342032,0.168066760823268,0,0,0.236012283589717,0,0.614305837628585,0.102647220492902
"chr7_77236552_77265166_-","chr7_77236552_77265166","not_annotated",0.0212926195734961,0.0460854999394206,0.0886977401341415,0.0548911771434895,0.044445747198679,0,0.0599352525460271,0.0225327825510098,0,0.0944413074190163,0.0278944486337257,0,0,0,0,0.14005563401939,0,0,0,0,0.552875253865727,0
"chr7_77236552_77268641_+","chr7_77236552_77268641","PTPN12",0,0,0.0177395480268283,0,0.0222228735993395,0,0.0899028788190406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_77236557_77261742_-","chr7_77236557_77261742","not_annotated",0,0,0,0,0,0,0,0,0.0293665704177321,0,0,0,0,0,0.107998842468406,0,0,0,0,0,0,0
"chr7_77240082_77256992_+","chr7_77240082_77256992","PTPN12",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921458756442878,0
"chr7_77247797_77256992_-","chr7_77247797_77256992","not_annotated",0,0.0230427499697103,0,0,0.044445747198679,0,0,0,0,0.0944413074190163,0,0,0.148753055201813,0,0,0.14005563401939,0,0,0,0,0.0307152918814293,0
"chr7_77247797_77261742_+","chr7_77247797_77261742","PTPN12",0,0,0.0709581921073132,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.122861167525717,0
"chr7_77256022_77261742_+","chr7_77256022_77261742","PTPN12",0,0,0,0,0,0,0,0.0450655651020195,0,0,0,0,0,0,0,0,0,0,0,0,0.153576459407146,0
"chr7_77378741_77379381_+","chr7_77378741_77379381","RSBN1L",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0.335287669276266,0.0614305837628585,0
"chr7_77378741_77394949_-","chr7_77378741_77394949","not_annotated",0,0.0230427499697103,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr7_77378741_77407763_+","chr7_77378741_77407763","RSBN1L",0,0,0,0,0,0,0,0,0,0,0,0,0.297506110403625,0,0,0,0,0.0301490390611855,0,0,0,0
"chr7_77755011_77814987_+","chr7_77755011_77814987","not_annotated",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0.0301490390611855,0,0,0,0
"chr7_77885260_77885898_+","chr7_77885260_77885898","not_annotated",0,0,0,0,0,0.0525970005718872,0,0,0,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0,0
"chr7_79043136_79044990_+","chr7_79043136_79044990","not_annotated",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0.0307152918814293,0
"chr7_79818267_79842185_-","chr7_79818267_79842185","not_annotated",0,0.0230427499697103,0.0354790960536566,0,0,0,0,0,0,0,0,0,0,0,0.0539994212342032,0,0,0,0.236012283589717,0,0,0
"chr7_79828541_79842185_+","chr7_79828541_79842185","GNAI1",0,0,0.0354790960536566,0,0,0,0,0,0,0,0.0278944486337257,0,0,0,0.0539994212342032,0,0,0,0.0472024567179433,0,0.153576459407146,0
"chr7_8043538_8064444_-","chr7_8043538_8064444","not_annotated",0,0,0,0,0,0.0262985002859436,0,0,0,0,0.0278944486337257,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr7_8062113_8110761_+","chr7_8062113_8110761","GLCCI1",0,0.0230427499697103,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0.0602980781223709,0,0,0,0
"chr7_82508653_82546189_-","chr7_82508653_82546189","PCLO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215997684936813,0.028011126803878,0,0,0,0,0,0
"chr7_82531967_82546189_-","chr7_82531967_82546189","PCLO",0,0,0,0,0,0,0,0,0,0,0,0.0428741326509372,0,0,0,0.0840333804116341,0,0,0,0,0,0
"chr7_82578792_82586251_+","chr7_82578792_82586251","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0.0301490390611855,0,0,0.0614305837628585,0
"chr7_82763566_82764972_+","chr7_82763566_82764972","not_annotated",0.191633576161464,0.0691282499091309,0.461228248697536,0,0.400011724788111,0.131492501429718,0,0.180262260408078,0.0293665704177321,0,0.0278944486337257,0.171496530603749,0.297506110403625,0,0.431995369873626,0.252100141234902,0,0.391937507795411,0.613631937333263,0,0.460729378221439,0.102647220492902
"chr7_82763566_82785708_-","chr7_82763566_82785708","PCLO",0,0.0230427499697103,0.0177395480268283,0,0,0,0.0899028788190406,0,0,0,0,0.0857482653018744,0.297506110403625,0,0.0539994212342032,0.0840333804116341,0,0,0,0,0,0
"chr7_86521040_86556232_-","chr7_86521040_86556232","KIAA1324L",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
"chr7_86792811_86815296_+","chr7_86792811_86815296","DMTF1",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0.112044507215512,0,0.0602980781223709,0,0,0,0
"chr7_86792811_86824144_+","chr7_86792811_86824144","DMTF1",0,0,0.0886977401341415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904471171835564,0,0,0,0
"chr7_87514294_87526654_-","chr7_87514294_87526654","not_annotated",0,0.0460854999394206,0,0,0,0.0262985002859436,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_90355881_90419967_-","chr7_90355881_90419967","not_annotated",0,0,0,0,0,0,0.0599352525460271,0,0,0,0,0,0.148753055201813,0,0,0,0,0,0,0,0,0
"chr7_91622199_91632549_+","chr7_91622199_91632549","AKAP9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539994212342032,0.028011126803878,0,0,0.0944049134358866,0.167643834638133,0.0921458756442878,0
"chr7_91659209_91674527_+","chr7_91659209_91674527","AKAP9",0,0,0,0,0,0.0262985002859436,0,0,0,0,0,0,0.148753055201813,0,0,0,0,0.0301490390611855,0.0944049134358866,0,0.0921458756442878,0
"chr7_91700219_91715000_-","chr7_91700219_91715000","not_annotated",0.0638778587204882,0,0.0532186440804849,0.356792651432682,0.266674483192074,0,0.0899028788190406,0.0225327825510098,0.117466281670928,0,0,0,0,0,0.16199826370261,0.0560222536077561,0,0,0.0472024567179433,0.167643834638133,0.153576459407146,0
"chr7_91700219_91718843_-","chr7_91700219_91718843","not_annotated",0,0,0,0,0.044445747198679,0,0,0.0450655651020195,0.0587331408354642,0,0,0,0,0,0,0,0,0,0.0472024567179433,0,0.153576459407146,0
"chr7_91722411_91736736_+","chr7_91722411_91736736","AKAP9",0.0425852391469921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153576459407146,0
"chr7_91726003_91730370_+","chr7_91726003_91730370","AKAP9",0.0425852391469921,0,0,0.0274455885717447,0,0,0,0.0675983476530293,0,0,0.0278944486337257,0,0,0,0.0539994212342032,0,0,0,0.14160737015383,0,0.122861167525717,0
"chr7_91746358_91758370_+","chr7_91746358_91758370","not_annotated",0,0,0.0354790960536566,0,0,0.0262985002859436,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335287669276266,0,0
"chr7_91842509_91844091_-","chr7_91842509_91844091","KRIT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560222536077561,0,0.0301490390611855,0,0,0.0307152918814293,0
"chr7_91842509_91855996_-","chr7_91842509_91855996","KRIT1",0.0425852391469921,0.0691282499091309,0.159655932241455,0.0274455885717447,0.111114367996698,0.0262985002859436,0.0599352525460271,0.0225327825510098,0,0,0.111577794534903,0.342993061207498,0,0.227514616676548,0.107998842468406,0.0560222536077561,0,0,0.0472024567179433,0.335287669276266,0.737167005154302,0.102647220492902
"chr7_91842509_91864237_-","chr7_91842509_91864237","KRIT1",0,0.0460854999394206,0,0,0,0,0,0,0,0,0,0,0,0,0.215997684936813,0,0,0,0,0,0,0.102647220492902
"chr7_91855034_91871451_-","chr7_91855034_91871451","KRIT1",0,0,0,0,0,0,0.0299676262730135,0,0,0,0,0,0,0,0,0,0,0,0.0944049134358866,0,0.0921458756442878,0
"chr7_91924203_91936970_+","chr7_91924203_91936970","ANKIB1",0,0.161299249787972,0.0354790960536566,0.137227942858724,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0,0,0.0921458756442878,0
"chr7_91924203_91948826_+","chr7_91924203_91948826","ANKIB1",0,0.115213749848552,0.0532186440804849,0.109782354286979,0,0.184089502001605,0.0599352525460271,0.0225327825510098,0,0,0.139472243168629,0.0428741326509372,0.148753055201813,8.41804081703229,0.107998842468406,0.308122394842659,0,0.0301490390611855,0.236012283589717,0,0.337868210695722,0.102647220492902
"chr7_91924203_91957214_+","chr7_91924203_91957214","ANKIB1",0.0212926195734961,0.322598499575944,0.10643728816097,0.466575005719661,0.222228735993395,0.0788955008578308,0.209773383911095,0.225327825510098,0.0880997112531964,0.0944413074190163,0.167366691802354,0.214370663254686,0.297506110403625,0.227514616676548,0.431995369873626,0.280111268038781,0,0.211043273428298,0.330417197025603,0.335287669276266,0.614305837628585,0.307941661478705
"chr7_91924203_91972546_+","chr7_91924203_91972546","ANKIB1",0,0,0.0177395480268283,0,0,0,0,0,0,0,0,0,0,0,0.16199826370261,0,0,0,0,0,0,0
"chr7_91924203_91981956_+","chr7_91924203_91981956","ANKIB1",0.0212926195734961,0.184341999757682,0.159655932241455,0,0.866692070374241,0.0262985002859436,0.299676262730135,0.0225327825510098,0,0,0.0557888972674514,0.342993061207498,0,0,0.215997684936813,0.028011126803878,0,0.0904471171835564,0.236012283589717,0,0.122861167525717,0.102647220492902
"chr7_91924203_91991587_+","chr7_91924203_91991587","ANKIB1",0.0212926195734961,0.0460854999394206,0,0.0823367657152342,0,0.0525970005718872,0,0,0,0,0,0,0,0,0.0539994212342032,0.0560222536077561,0,0,0,0,0.0307152918814293,0.205294440985803
"chr7_91924203_92000921_+","chr7_91924203_92000921","ANKIB1",0.0212926195734961,0,0,0,0.155560115195377,0,0,0,0,0,0,0.0428741326509372,0,0,0,0,0,0,0,0,0,0
"chr7_92130821_92147569_+","chr7_92130821_92147569","not_annotated",0.0212926195734961,0.138256499818262,0.0532186440804849,0,0,0,0,0.0225327825510098,0.0293665704177321,0,0,0,0,0,0,0,0.658159732734496,0,0,0,0.0307152918814293,0
"chr7_92146590_92147569_-","chr7_92146590_92147569","PEX1",0.0212926195734961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028011126803878,0,0,0.14160737015383,0,0.0307152918814293,0
"chr7_92146590_92148392_+","chr7_92146590_92148392","not_annotated",0,0,0,0,0,0,0,0,0,0,0,0.128622397952812,0,0,0,0,0,0.0301490390611855,0.330417197025603,0,0.122861167525717,0
"chr7_92881966_92953044_+","chr7_92881966_92953044","CCDC132",0,0,0,0,0.044445747198679,0,0,0,0.0293665704177321,0,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_92905477_92953044_+","chr7_92905477_92953044","CCDC132",0,0,0,0,0.133337241596037,0,0,0,0,0.0944413074190163,0,0,0,0,0,0,0,0,0,0,0,0
"chr7_94218001_94259153_-","chr7_94218001_94259153","SGCE",0,0,0,0,0,0,0,0.0225327825510098,0,0,0,0,0,0,0,0,0,0,0,0.5029315039144,0,0
"chr7_94827661_94898019_+","chr7_94827661_94898019","PPP1R9A",0,0,0,0,0,0,0,0,0.0293665704177321,0,0.0278944486337257,0,0,0,0,0,0,0.0301490390611855,0,0.335287669276266,0,0
"chr7_97814363_97823884_-","chr7_97814363_97823884","not_annotated",0,0.0691282499091309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614305837628585,0
