Id,FBN,H9_ESC
chr5_176618885_176631293,0.035155376,0.0123918
chr5_176618885_176639196,0.035155376,0.0371754
chr5_176636637_176639196,0.035155376,0.0495672
chr5_176671196_176673797,0.058592294,0.0123918
chr5_176671196_176678854,0.011718459,0
chr5_176683952_176710929,0,0.0123918
chr5_176910868_176923524,0,0.0123918
chr5_176963359_176966148,0.035155376,0
chr5_177053437_177059739,0.128903047,0.0247836
chr5_177058367_177059739,0.011718459,0
chr5_178994462_178996426,0.023436918,0
chr5_178994462_179004137,0.011718459,0
chr5_179132680_179134191,0,0.0123918
chr5_179132680_179137066,0.046873835,0
chr5_179135240_179136060,0.011718459,0
chr5_179135240_179137066,0.011718459,0
chr5_179146669_179146782,0,0.0123918
chr5_179195851_179198244,0.035155376,0
chr5_179249958_179260782,0,0.0123918
chr5_179267872_179269064,0,0.0123918
chr5_179268907_179271227,0.011718459,0
chr5_179271152_179280437,0,0.0123918
chr5_179315103_179315312,0,0.0123918
chr5_179393806_179407200,0.070310753,0
chr5_179393806_179440311,0.023436918,0
chr5_179405203_179440311,0.011718459,0
chr5_179407129_179440311,0.011718459,0
chr5_179467453_179467647,0.011718459,0
chr5_179665332_179668155,0.070310753,0.0247836
chr5_179688684_179707608,0.175776882,0.086742599
chr5_179743341_179744058,0,0.0247836
chr5_179751816_179758553,0,0.0123918
chr5_179922421_179956388,0,0.0123918
chr5_179956275_179980471,0.046873835,0
chr5_179956275_179998432,0,0.0123918
chr5_179976931_179977117,0.011718459,0
chr5_179976931_179980471,0.117184588,0.0123918
chr5_179994088_179995003,0.011718459,0
chr5_179996110_179998432,0.035155376,0
chr5_180666067_180666177,0,0.0123918
chr5_19838868_19839351,0.011718459,0
chr5_21491430_21497305,0.011718459,0
chr5_235259_236714,0,0.0123918
chr5_24535221_24537783,0.011718459,0
chr5_31406960_31410994,0.011718459,0
chr5_31421379_31424578,0.058592294,0
chr5_31429582_31472339,0.011718459,0
chr5_31448654_31451747,0.023436918,0
chr5_31448654_31472339,0.035155376,0
chr5_31983261_31983762,0,0.0123918
chr5_32135678_32143986,0.246087634,0.123917999
chr5_32143855_32143986,0.011718459,0
chr5_32268807_32276848,0,0.0123918
chr5_32364054_32364381,0.011718459,0
chr5_32379221_32390543,0.011718459,0
chr5_32395265_32400308,0,0.0123918
chr5_33453394_33459966,0,0.0123918
chr5_33462011_33462111,0,0.0247836
chr5_33534938_33577265,0.011718459,0
chr5_33576159_33596165,0.011718459,0
chr5_33624336_33637851,0,0.0123918
chr5_34024014_34035863,0,0.0123918
chr5_34686977_34757703,0,0.0247836
chr5_34796044_34803881,0,0.0247836
chr5_34796044_34808759,0.011718459,0
chr5_34814688_34821955,0.011718459,0
chr5_34918469_34923339,0.023436918,0
chr5_36136411_36143508,0.011718459,0
chr5_36207272_36227667,0.011718459,0
chr5_36211946_36227667,0,0.0247836
chr5_36953720_36962376,0.035155376,0
chr5_36953720_36976504,0.410146057,0.061959
chr5_36953720_36986403,0.105466129,0
chr5_37000475_37003449,0.011718459,0
chr5_37108395_37125511,0.023436918,0
chr5_37108395_37158447,0.011718459,0
chr5_37115062_37120442,0.023436918,0.0123918
chr5_37115062_37125511,0.023436918,0
chr5_37125346_37227919,0.011718459,0
chr5_37153842_37165773,0.011718459,0
chr5_37153842_37167315,0.023436918,0
chr5_37170143_37186496,0,0.0123918
chr5_37177723_37187944,0.011718459,0
chr5_37179463_37181107,0.011718459,0
chr5_37195960_37198968,0.011718459,0
chr5_37195960_37224842,0.011718459,0
chr5_37213661_37224842,0.011718459,0
chr5_37213661_37247847,0,0.0123918
chr5_37226406_37247847,0.011718459,0
chr5_37238959_37239971,0.023436918,0
chr5_37238959_37247847,0,0.0123918
chr5_37243115_37247847,0.035155376,0
chr5_37301539_37303516,0.058592294,0
chr5_37301539_37324209,0.011718459,0
chr5_37302881_37303516,0.011718459,0
chr5_37326003_37328522,0.011718459,0
chr5_37333565_37341344,0.011718459,0
chr5_37341192_37364486,0,0.0123918
chr5_37697757_37727147,0.011718459,0
chr5_38510566_38530768,0.070310753,0
chr5_38523521_38530768,0.210932258,0
chr5_38967263_38968132,0.023436918,0
chr5_38971979_38978752,0.011718459,0
chr5_38975639_39021238,0,0.0123918
chr5_38981969_39021238,0.011718459,0
chr5_38991051_39003724,0.234369176,0.061959
chr5_38991051_39021238,0.058592294,0.0247836
chr5_38996921_39021238,0.011718459,0
chr5_39002637_39021238,0.011718459,0
chr5_40764616_40777688,0.011718459,0
chr5_41794105_41807540,0.035155376,0
chr5_41840553_41862852,0.011718459,0
chr5_41842777_41862852,0,0.0123918
chr5_41850132_41862852,0,0.0123918
chr5_43068072_43068319,0.011718459,0
chr5_43122141_43123412,0.035155376,0
chr5_43122141_43139411,0,0.0247836
chr5_43122141_43162033,0.046873835,0
chr5_43161351_43162033,0.058592294,0.0123918
chr5_43292576_43297268,0.070310753,0
chr5_43292576_43299077,0.058592294,0
chr5_43294158_43297268,0.058592294,0.0123918
chr5_43294158_43299077,0.035155376,0
chr5_43295854_43297268,0.023436918,0
chr5_43547830_43548015,0.023436918,0
chr5_43675613_43677908,0.023436918,0.0247836
chr5_49698120_49707217,0.011718459,0
chr5_50045985_50059076,0,0.0123918
chr5_50055477_50059076,0.011718459,0
chr5_50055477_50093067,0.011718459,0
chr5_50084357_50093067,0.011718459,0
chr5_5200245_5209359,0,0.0123918
chr5_52942063_52954454,0.011718459,0
chr5_5441225_5444439,0,0.0247836
chr5_5447954_5454751,0.011718459,0
chr5_54562966_54569205,0,0.0123918
chr5_54570442_54577343,0.046873835,0
chr5_54623544_54624639,0.082029211,0.0247836
chr5_54623544_54637599,0.035155376,0
chr5_54623544_54654526,0,0.0123918
chr5_54639159_54662703,0.011718459,0
chr5_54763697_54771278,0.035155376,0.0123918
chr5_54763697_54786942,0.011718459,0
chr5_54941617_54952602,0.011718459,0
chr5_54941617_54960691,0.023436918,0.0247836
chr5_54952543_54960691,0.035155376,0
chr5_56160561_56161804,0.09374767,0.0495672
chr5_56161167_56161804,0.011718459,0
chr5_56233405_56234844,0,0.0123918
chr5_56526673_56527148,0.046873835,0
chr5_56542127_56543042,0.023436918,0
chr5_56542127_56545403,0.035155376,0.0247836
chr5_56542127_56546968,0.269524552,0
chr5_56542127_56557109,0,0.0247836
chr5_58284320_58289292,0.011718459,0.0123918
chr5_59899218_59934717,0.011718459,0
chr5_59934577_59943360,0.058592294,0.0123918
chr5_60183267_60200700,0.011718459,0
chr5_60194103_60200700,0.011718459,0
chr5_60768508_60768864,0.316398387,0
chr5_60768508_60790237,0.152339964,0.0247836
chr5_61642957_61658368,0.011718459,0
chr5_61642957_61669664,0.011718459,0
chr5_61643875_61649202,0.011718459,0
chr5_61653518_61657356,0.011718459,0
chr5_61657069_61658368,0.011718459,0
chr5_61657069_61662308,0.011718459,0
chr5_61659005_61659726,0.011718459,0
chr5_61659005_61662308,0.011718459,0
chr5_61733101_61897675,0.011718459,0
chr5_61745754_61747760,0.070310753,0.0371754
chr5_61772510_61811328,0,0.0123918
chr5_61778928_61811328,0,0.0123918
chr5_61783598_61786047,0,0.0123918
chr5_61826536_61857084,0.011718459,0.0123918
chr5_61832529_61857084,0.011718459,0
chr5_61846194_61857084,0.070310753,0
chr5_61846194_61887499,0.011718459,0
chr5_61887404_61897675,0,0.0123918
chr5_619105_620376,0.058592294,0.148701599
chr5_619105_644540,0,0.0123918
chr5_63621013_63626233,0.082029211,0
chr5_64084778_64100213,0.011718459,0
chr5_64466444_64484047,0.011718459,0
chr5_64466444_64492978,0.011718459,0
chr5_64466444_64511314,0.011718459,0
chr5_64483843_64511314,0.011718459,0
chr5_64747302_64756165,0.011718459,0
chr5_64747302_64769779,0.011718459,0
chr5_64817302_64847463,0.011718459,0
chr5_64824279_64838675,0.011718459,0.0123918
chr5_64824279_64847463,0.011718459,0
chr5_64863340_64868113,0.070310753,0
chr5_64865459_64875440,0.011718459,0
chr5_64931128_64931870,0.011718459,0
chr5_64942882_64954328,0.011718459,0
chr5_64948328_64954328,0.011718459,0
chr5_65000106_65004385,0.011718459,0
chr5_65054394_65054653,0.023436918,0
chr5_65054394_65077248,0.011718459,0
chr5_65076006_65081737,0.011718459,0
chr5_65076006_65088482,0.011718459,0
chr5_65284463_65290692,0.199213799,0.0371754
chr5_65284463_65310553,0.105466129,0.0123918
chr5_65307877_65310553,0.023436918,0
chr5_65307877_65350779,0.011718459,0.0123918
chr5_65317150_65350779,0.023436918,0
chr5_65334211_65346794,0.011718459,0
chr5_65338905_65350779,0.011718459,0.0123918
chr5_65342181_65350779,0.058592294,0
chr5_65349234_65350779,0.082029211,0
chr5_6606933_6620411,0.023436918,0
chr5_6611068_6622213,0.011718459,0
chr5_6622129_6625782,0,0.0123918
chr5_6623327_6625782,0,0.0123918
chr5_6737623_6746540,0.023436918,0
chr5_67522118_67522837,0.082029211,0
chr5_68400458_68404263,0.011718459,0
chr5_68400458_68410323,0.011718459,0
chr5_68411064_68414455,0.011718459,0
chr5_68470704_68471364,0.281243011,0.099134399
chr5_68651476_68651780,0.023436918,0
chr5_68666862_68692373,0,0.0123918
chr5_68669657_68670538,0,0.0123918
chr5_68715198_68720463,0,0.0123918
chr5_68720428_68728920,0,0.0123918
chr5_68800004_68809936,0,0.0123918
chr5_68862794_68868377,0.011718459,0
chr5_68868272_68875691,0.011718459,0
chr5_68938032_68941896,0.011718459,0
chr5_69515745_69517842,0,0.0123918
chr5_69517758_69521622,0.011718459,0
chr5_69716076_69718026,0,0.0123918
chr5_69717940_69723517,0,0.0123918
chr5_69730006_69730849,0,0.0123918
chr5_69736583_69737345,0.035155376,0.0123918
chr5_70237216_70238697,0,0.0123918
chr5_70279602_70281713,0.011718459,0
chr5_70333334_70343940,0.011718459,0
chr5_70333334_70356757,0.011718459,0
chr5_70337349_70338111,0,0.0123918
chr5_70337349_70343940,0,0.0123918
chr5_70337349_70351284,0.011718459,0
chr5_70518122_70521981,0.023436918,0
chr5_70757644_70759944,0.011718459,0.0123918
chr5_70888753_70900295,0.011718459,0
chr5_71479570_71482581,0.023436918,0
chr5_71622439_71631712,0.011718459,0
chr5_71627085_71630923,0.011718459,0
chr5_72151601_72161556,0.011718459,0
chr5_72151601_72171564,0.023436918,0
chr5_72151601_72173173,0.011718459,0
chr5_72157635_72161556,0.152339964,0.099134399
chr5_72173055_72179059,0.011718459,0
chr5_72173055_72185784,0.011718459,0
chr5_72173055_72201272,0.011718459,0
chr5_72182897_72185784,0.035155376,0
chr5_72185613_72199610,0.011718459,0
chr5_72188966_72201272,0.011718459,0
chr5_72302272_72313135,0.011718459,0
chr5_72313039_72337142,0.011718459,0
chr5_72351892_72383580,0.011718459,0
chr5_72354260_72373320,0.046873835,0.0247836
chr5_72370569_72373320,0.57420448,0.074350799
chr5_72370569_72374139,0.011718459,0
chr5_72370569_72378652,0.023436918,0
chr5_72377610_72378652,0.023436918,0
chr5_72849231_72857113,0,0.0123918
chr5_72850147_72857113,0.058592294,0
chr5_73045662_73049027,0,0.0123918
chr5_73128163_73148517,0.011718459,0
chr5_74041503_74046492,0.058592294,0.0495672
chr5_74046404_74047318,0.011718459,0
chr5_74091855_74101109,0,0.0123918
chr5_74091855_74134875,0.023436918,0
chr5_74091855_74137504,0.011718459,0.0247836
chr5_74096705_74137504,0,0.0247836
chr5_74109665_74137504,0.082029211,0.458496597
chr5_74130251_74137504,0.269524552,0.768291595
chr5_74134790_74137504,0.035155376,0.086742599
chr5_74135899_74137504,0,0.0371754
chr5_7414686_7414883,0,0.0123918
chr5_7414686_7521012,0,0.0371754
chr5_74639678_74640157,0.18749534,0.061959
chr5_74639678_74641483,0.058592294,0
chr5_74639678_74647427,0.011718459,0
chr5_74721186_74722303,0.035155376,0
chr5_74981032_74988325,0.023436918,0
chr5_74981032_74998635,0.011718459,0
chr5_75596554_75597370,0.011718459,0
chr5_75948575_75961000,0.011718459,0
chr5_75993812_75997038,0.011718459,0.0123918
chr5_7626280_7626429,0,0.0123918
chr5_76330243_76344097,0,0.0247836
chr5_76342172_76344097,0.070310753,0
chr5_76342172_76344812,0.023436918,0
chr5_76745585_76749753,0.011718459,0
chr5_76745585_76759051,0.023436918,0.0123918
chr5_76745585_76760634,0.058592294,0
chr5_76745585_76785397,0.035155376,0.0123918
chr5_76747116_76785397,0.011718459,0
chr5_76754887_76760634,0.011718459,0
chr5_76758920_76760634,0.328116846,0.061959
chr5_7690804_7698487,0,0.0247836
chr5_7706857_7717350,0,0.0247836
chr5_7706857_7724727,0.011718459,0
chr5_7712969_7727374,0,0.0123918
chr5_7717270_7743865,0,0.0123918
chr5_7717270_7757699,0,0.0123918
chr5_7724658_7727374,0,0.0123918
chr5_77316516_77425131,0,0.0123918
chr5_77385217_77423984,0.011718459,0
chr5_77385217_77425131,0.023436918,0
chr5_77385217_77461496,0.082029211,0
chr5_77396777_77425131,0.011718459,0
chr5_77521366_77524063,0.011718459,0.0123918
chr5_7766800_7773214,0.011718459,0
chr5_77684661_77717784,0.011718459,0
chr5_77684661_77755185,0.011718459,0
chr5_77711344_77717784,0.035155376,0.0123918
chr5_77805607_77806221,0,0.0247836
chr5_7784478_7802477,0,0.0123918
chr5_78692646_78697878,0,0.0123918
chr5_78692646_78752841,0.023436918,0
chr5_78734833_78752841,0.199213799,0.123917999
chr5_78915435_78919312,0.023436918,0
chr5_78915435_78964851,0.011718459,0
chr5_78919075_78938733,0.011718459,0
chr5_78936674_78964851,0.035155376,0
chr5_78964715_78977884,0.035155376,0.0247836
chr5_78975402_78977884,0.035155376,0
chr5_79446705_79454785,0,0.0123918
chr5_79454659_79462301,0,0.0123918
chr5_79470777_79473886,0,0.0247836
chr5_79473137_79473886,0,0.0123918
chr5_79735755_79741224,0.011718459,0
chr5_79745410_79770649,0.011718459,0.0123918
chr5_79974746_80040434,0,0.0123918
chr5_80021272_80037367,0.011718459,0
chr5_80057365_80088663,0,0.0123918
chr5_80063752_80088663,0.035155376,0
chr5_80071513_80074655,0,0.0123918
chr5_80071513_80088663,0.046873835,0
chr5_80338696_80390811,0,0.0123918
chr5_80388620_80390811,0,0.0123918
chr5_80388620_80409739,0,0.0371754
chr5_80388620_80422982,0,0.408929397
chr5_80390115_80404897,0,0.0123918
chr5_80390115_80422982,0,0.0495672
chr5_80404815_80422982,0.011718459,0
chr5_80419461_80422982,0,0.136309799
chr5_80769519_80946158,0.011718459,0
chr5_80785069_80946158,0.023436918,0
chr5_80911292_80946158,0.199213799,0.0123918
chr5_82491589_82554496,0.011718459,0
chr5_82807922_82850857,0,0.0123918
chr5_82807922_82868379,0.011718459,0
chr5_82815168_82818128,0.199213799,0.0123918
chr5_82815168_82850857,0.023436918,0
chr5_82832826_82838087,2.132759498,0
chr5_82832826_82843903,0.023436918,0
chr5_82832826_82850857,0.66795215,0.136309799
chr5_82832826_82868379,0.082029211,0
chr5_83356119_83362425,0,0.0123918
chr5_86627165_86633908,0.105466129,0.0123918
chr5_86642489_86659321,0.011718459,0
chr5_86679530_86682720,0.011718459,0
chr5_896780_901546,0.023436918,0.0247836
chr5_89924379_89925356,0.035155376,0
chr5_89925027_90000305,0.011718459,0
chr5_89968363_89981812,0,0.0247836
chr5_89968363_89992963,0.011718459,0
chr5_89979403_90012546,0.023436918,0
chr5_90012284_90025581,0.023436918,0
chr5_90059122_90074914,0.082029211,0.0123918
chr5_90077247_90281339,0.011718459,0
chr5_90077247_90398157,0.070310753,0
chr5_90083888_90103554,0.011718459,0
chr5_90098556_90107155,0,0.0123918
chr5_90098556_90125003,0.011718459,0
chr5_90101101_90119413,0.023436918,0
chr5_90111436_90125003,0.011718459,0
chr5_90119242_90125003,0.011718459,0
chr5_90124761_90136802,0.011718459,0
chr5_90136395_90136802,0.011718459,0
chr5_90136395_90159674,0.011718459,0
chr5_90261232_90281339,0.035155376,0
chr5_904263_908576,0.011718459,0
chr5_90445847_90449215,0.023436918,0
chr5_907245_912111,0,0.0123918
chr5_92889467_92890701,0.011718459,0
chr5_92889467_92899169,0.105466129,0
chr5_93159854_93388932,0.011718459,0
chr5_9379935_9437964,0.011718459,0
chr5_93964516_93966448,0.035155376,0
chr5_93964516_93979140,0.011718459,0
chr5_93964516_94027961,0.011718459,0
chr5_93978978_93990457,0.035155376,0
chr5_93985159_93987550,0.011718459,0
chr5_94224584_94259726,0.011718459,0
chr5_94842638_94848322,0.011718459,0
chr5_94849275_94856522,0,0.0123918
chr5_95072593_95119667,0.011718459,0
chr5_95091100_95099324,0.292961469,0.0247836
chr5_95099212_95119667,0.011718459,0.0123918
chr5_96314842_96322374,0.011718459,0
chr5_98115284_98115792,0.011718459,0
chr5_98204199_98208259,0,0.0123918
chr5_98215256_98217079,0.023436918,0
chr6_100006373_100009557,0.046873835,0.0247836
chr6_101049686_101054964,0.011718459,0
chr6_101086477_101110412,0.011718459,0
chr6_101163338_101173579,0.011718459,0.0123918
chr6_101163338_101215221,0,0.0123918
chr6_101214441_101253756,0.011718459,0
chr6_101214441_101296583,0,0.061959
chr6_101246589_101248380,0,0.0123918
chr6_101246589_101296583,0.011718459,0
chr6_105192035_105198347,0.046873835,0
chr6_105192035_105233194,0,0.0123918
chr6_105219068_105291173,0,0.0123918
chr6_105228228_105281048,0.011718459,0
chr6_105243454_105297121,0.011718459,0
chr6_105243454_105298871,0.011718459,0
chr6_105259186_105281048,0,0.0123918
chr6_105280917_105291173,0.082029211,0.0495672
chr6_105280917_105297121,0.023436918,0
chr6_105280917_105300246,0.023436918,0
chr6_105291098_105297121,0,0.0247836
chr6_105291098_105298871,0.011718459,0
chr6_105563561_105573453,0.011718459,0
chr6_105816778_105825394,0,0.0123918
chr6_106696025_106740981,0.046873835,0
chr6_106727536_106740981,0.046873835,0.0247836
chr6_106727536_106756366,0.023436918,0
chr6_10697557_10702872,0,0.0123918
chr6_10702602_10702872,0.023436918,0.0123918
chr6_10703638_10705077,0.058592294,0.074350799
chr6_107824861_107827631,0.433582975,0.0371754
chr6_107824861_107854814,0.09374767,0
chr6_108066153_108093590,0.023436918,0
chr6_108222574_108246136,0.023436918,0
chr6_108225833_108246136,0.117184588,0
chr6_108243001_108250718,0.023436918,0.0495672
chr6_108984658_108986092,0.011718459,0
chr6_10902910_10903196,0,0.0247836
chr6_109175428_109197553,0.011718459,0
chr6_109190027_109215746,0.011718459,0
chr6_109215670_109258202,0.011718459,0
chr6_109225433_109286343,0.011718459,0
chr6_109232102_109249436,0.011718459,0
chr6_109232102_109258202,0.035155376,0
chr6_109232102_109286343,0.046873835,0
chr6_109249291_109258202,0.011718459,0
chr6_109274236_109286343,0.011718459,0
chr6_10930603_10931722,0,0.0123918
chr6_109466422_109468140,0.023436918,0
chr6_10961538_10964076,0.011718459,0.0371754
chr6_109740390_109748359,0.011718459,0
chr6_109740390_109757402,0.011718459,0
chr6_109788856_109798133,0,0.0123918
chr6_109796602_109798133,0.011718459,0.0123918
chr6_109962721_109965891,0.011718459,0
chr6_109962721_109993370,0.035155376,0
chr6_110036281_110037771,0,0.0123918
chr6_110036281_110064975,0.070310753,0
chr6_110048312_110064975,0.035155376,0
chr6_110422791_110429884,0.011718459,0
chr6_110424581_110424760,0.011718459,0
chr6_110943291_111095140,0,0.0123918
chr6_110959852_110991744,0.023436918,0
chr6_110988637_111067404,0.046873835,0
chr6_110988637_111095140,0.023436918,0
chr6_111208708_111210186,0,0.0371754
chr6_111208708_111211559,0.199213799,0.223052398
chr6_111281617_111283708,0.011718459,0
chr6_111493898_111498868,0.023436918,0
chr6_111583460_111585149,0.011718459,0
chr6_111628564_111643881,0.011718459,0
chr6_111632272_111652987,0.023436918,0
chr6_111632272_111654570,0.011718459,0
chr6_111670421_111689231,0.011718459,0
chr6_111708968_111737675,0.011718459,0
chr6_111708968_111793343,0.046873835,0
chr6_111726673_111737675,0.035155376,0
chr6_111726673_111793343,0.035155376,0
chr6_112017480_112029223,0.011718459,0
chr6_114274441_114277315,0,0.0123918
chr6_114277177_114281182,0,0.0123918
chr6_114313057_114317224,0.023436918,0
chr6_116427407_116439108,0.011718459,0
chr6_116966877_116982009,0.023436918,0
chr6_117010483_117013319,0,0.0123918
chr6_117010483_117013555,0.082029211,0.061959
chr6_117010483_117026323,0.035155376,0
chr6_117013218_117047785,0.023436918,0
chr6_117019867_117026323,0.046873835,0.0123918
chr6_117019867_117037481,0.011718459,0
chr6_117037382_117045538,0.011718459,0
chr6_117861831_117864374,0.023436918,0.0123918
chr6_118588158_118606501,0.011718459,0
chr6_118801034_118887479,0.011718459,0
chr6_118832461_118887479,0.046873835,0
chr6_12015759_12136125,0,0.0247836
chr6_12120123_12126103,0.023436918,0
chr6_12131000_12136125,0,0.0123918
chr6_121491551_121563485,0.011718459,0
chr6_121544382_121577431,0,0.0123918
chr6_121544382_121642940,0.011718459,0
chr6_121624763_121631993,0,0.0123918
chr6_122743863_122752659,0.011718459,0
chr6_123116822_123127502,0.011718459,0
chr6_125366357_125379252,0,0.0123918
chr6_125613987_125621805,0.011718459,0
chr6_126196035_126199516,0.011718459,0
chr6_126288033_126293474,0.011718459,0
chr6_126320603_126329618,0.011718459,0
chr6_126332399_126334247,0.011718459,0
chr6_127635961_127652175,0,0.0123918
chr6_128297802_128312030,0.011718459,0
chr6_128326229_128505870,0.011718459,0
chr6_128540067_128563747,0.023436918,0
chr6_128643184_128643455,0.023436918,0
chr6_128643184_128718833,0.035155376,0
chr6_130343372_130442103,0,0.0123918
chr6_130475970_130505768,0.011718459,0
chr6_130505248_130505768,0.152339964,0
chr6_131466425_131490413,0.023436918,0
chr6_131481199_131490413,0.023436918,0
chr6_132172282_132182844,0.011718459,0
chr6_132176066_132179887,0.011718459,0
chr6_132203485_132207864,0,0.0123918
chr6_13228048_13230425,0.035155376,0
chr6_133782252_133783615,0.011718459,0
chr6_133782252_133804253,0.011718459,0
chr6_134301220_134305809,0.011718459,0.0123918
chr6_135360711_135363264,0.046873835,0.0247836
chr6_135639657_135644462,0.011718459,0
chr6_135679270_135778851,0,0.0123918
chr6_135748305_135777064,0.011718459,0
chr6_135759513_135778851,0.011718459,0
chr6_135763720_135778851,0.011718459,0
chr6_13579683_13584457,0.011718459,0.0123918
chr6_13579683_13601181,0.023436918,0
chr6_135811761_135813429,0.035155376,0
chr6_13632602_13644961,0.09374767,0.0247836
chr6_13632602_13659064,0.046873835,0
chr6_13639795_13644961,0.070310753,0.0123918
chr6_13657341_13659064,0.011718459,0
chr6_136599003_136603825,0.011718459,0
chr6_137015278_137019820,0.011718459,0
chr6_138528179_138531178,0.011718459,0
chr6_138763120_138817508,0,0.0123918
chr6_138794443_138817508,0.023436918,0
chr6_139228632_139235898,0.023436918,0
chr6_139228632_139238761,0.011718459,0
chr6_139232413_139251235,0.011718459,0
chr6_139262472_139265759,0.011718459,0
chr6_139262472_139266834,0.011718459,0
chr6_139264650_139265759,0.175776882,0.0495672
chr6_139266356_139269050,0.011718459,0
chr6_142221460_142231148,0,0.0123918
chr6_142487365_142491558,0.023436918,0
chr6_142487365_142510671,0.011718459,0
chr6_143085936_143158184,0.011718459,0
chr6_143486219_143605362,0,0.0123918
chr6_143792098_143795993,0.035155376,0
chr6_144086398_144128270,0.011718459,0
chr6_144743014_144745214,0.011718459,0
chr6_144768347_144780490,0.011718459,0
chr6_144772506_144780490,0.035155376,0
chr6_144808684_144814592,0.105466129,0.0247836
chr6_144808684_144832259,0,0.0123918
chr6_144811207_144814592,0.011718459,0
chr6_144832080_144844324,0.011718459,0
chr6_144835045_144838084,0.011718459,0
chr6_144858718_144864006,0.011718459,0
chr6_144858718_144878447,0.011718459,0
chr6_145103058_145124283,0.046873835,0.0123918
chr6_145956381_146007432,0.011718459,0
chr6_146125508_146127557,0.046873835,0.0123918
chr6_146209156_146216113,0.070310753,0
chr6_146214351_146216113,0.011718459,0
chr6_146231584_146276490,0.011718459,0
chr6_146240484_146254314,0.035155376,0
chr6_147527107_147560406,0.011718459,0
chr6_147556386_147560406,0.023436918,0
chr6_147588220_147599340,0,0.0123918
chr6_149275008_149285699,0,0.0123918
chr6_149663821_149691235,0.011718459,0
chr6_149691045_149691235,0.011718459,0
chr6_149691045_149700654,0.023436918,0
chr6_149699154_149700654,0.035155376,0
chr6_149833291_149838586,0.011718459,0
chr6_149833291_149862722,0.058592294,0
chr6_149893421_149903739,0.035155376,0.0123918
chr6_149899958_149903739,0.035155376,0
chr6_149924404_149925918,0.011718459,0
chr6_149953895_149959696,0.011718459,0
chr6_149997396_150001593,0.035155376,0
chr6_149997396_150016357,0.046873835,0
chr6_150016210_150023402,0.011718459,0
chr6_150018228_150023402,0.011718459,0
chr6_150092298_150114805,0.011718459,0.0123918
chr6_150092298_150117636,0.023436918,0
chr6_150147400_150157433,0,0.0123918
chr6_150147400_150174296,0.023436918,0
chr6_151116992_151122005,0.234369176,0
chr6_151125746_151130870,0.011718459,0
chr6_151130241_151130870,0.011718459,0
chr6_151130241_151153341,0.011718459,0
chr6_151151718_151153341,0.046873835,0
chr6_151203898_151206870,0.023436918,0
chr6_151226786_151247431,0,0.0123918
chr6_151330955_151358253,0,0.0247836
chr6_151336016_151336829,0,0.0123918
chr6_151738414_151757689,0,0.0123918
chr6_153294181_153296756,0,0.0123918
chr6_153296042_153296756,0,0.0123918
chr6_15374348_15452406,0,0.0123918
chr6_15374348_15468949,0.011718459,0.0123918
chr6_15410455_15452406,0,0.0123918
chr6_15452237_15452406,0.011718459,0
chr6_15452237_15468949,0,0.0371754
chr6_154743640_154751725,0.011718459,0
chr6_155095123_155099179,0.023436918,0.0495672
chr6_155095123_155116273,0.433582975,0
chr6_155108995_155114110,0.058592294,0
chr6_155108995_155116273,0.058592294,0
chr6_155411423_155451551,0.011718459,0
chr6_155448624_155451551,0.011718459,0
chr6_155485549_155490050,0,0.0123918
chr6_155485549_155532441,0.023436918,0
chr6_155497950_155504634,0,0.0123918
chr6_15615498_15638035,0.023436918,0
chr6_157150361_157150555,0.011718459,0.0123918
chr6_157222510_157256710,0.023436918,0
chr6_157357969_157406039,0.292961469,0.0495672
chr6_157357969_157431695,0.082029211,0.074350799
chr6_157405796_157431695,0.164058423,0.0371754
chr6_157405796_157454341,0.011718459,0.0247836
chr6_157405796_157470085,0.011718459,0
chr6_157431606_157454341,0.046873835,0
chr6_157469758_157488319,0.011718459,0
chr6_158049381_158074659,0.011718459,0
chr6_158288579_158296208,0.023436918,0
chr6_158327160_158348246,0.011718459,0
chr6_158349631_158357072,0.011718459,0
chr6_158850768_158873300,0.023436918,0
chr6_158850768_158882761,0,0.0123918
chr6_158870028_158873300,0.023436918,0
chr6_158910620_158915878,0.011718459,0
chr6_158994452_159010814,0.035155376,0.074350799
chr6_158994452_159029782,0.011718459,0.0123918
chr6_159001972_159006457,0.023436918,0
chr6_159001972_159010814,0.175776882,0.074350799
chr6_159004986_159006457,0.046873835,0
chr6_159004986_159010814,0.246087634,0.185876999
chr6_159026299_159029782,0.023436918,0
chr6_160188037_160189660,0.011718459,0
chr6_160467530_160469575,0.023436918,0
chr6_160479938_160484662,0.011718459,0
chr6_160819011_160831878,0,0.074350799
chr6_161455291_161471011,0.105466129,0.111526199
chr6_161469648_161471011,0,0.0495672
chr6_161491640_161536334,0.011718459,0
chr6_161567556_161587449,0.023436918,0
chr6_16326625_16328701,0.058592294,0
chr6_163876311_163876453,0.011718459,0
chr6_163876311_163899928,0.445301434,0
chr6_163876311_163956157,0.058592294,0
chr6_163899812_163899928,0.011718459,0
chr6_163899812_163956157,0.023436918,0
chr6_16522858_16753578,0.011718459,0
chr6_165792683_165801942,0.035155376,0
chr6_165792683_165809948,0.023436918,0
chr6_16586011_16658132,0.058592294,0
chr6_16586011_16753578,0.011718459,0
chr6_165862416_165863850,0.035155376,0
chr6_165862416_165868183,0.011718459,0
